    time    temp    dens
   6.83817236370794E-01   8.66331784614586E-02   2.48393179373249E+00
     nin     zin       y       x
  1    0     2.85140351393487E-10   2.85140351393487E-10
  0    1     7.51659346016989E-01   7.51659346016989E-01
  1    1     1.38910725924094E-06   2.77821451848187E-06
  2    1     3.73099176042842E-08   1.11929752812853E-07
  1    2     1.24016358960401E-05   3.72049076881204E-05
  2    2     6.15389566095169E-02   2.46155826438068E-01
  4    2     7.18449636519441E-23   4.31069781911665E-22
  3    3     2.42739458972253E-15   1.45643675383352E-14
  4    3     1.29608638230258E-10   9.07260467611809E-10
  5    3     6.41340641836938E-19   5.13072513469550E-18
  6    3     9.54327837223965E-26   8.58895053501568E-25
  3    4     2.60571148011360E-09   1.82399803607952E-08
  5    4     4.81663768896762E-15   4.33497392007086E-14
  6    4     1.63328405204118E-15   1.63328405204118E-14
  7    4     7.31297071891362E-24   8.04426779080498E-23
  8    4     3.95321179958725E-32   4.74385415950470E-31
  3    5     3.80953622144398E-12   3.04762897715518E-11
  5    5     2.03642429321654E-10   2.03642429321654E-09
  6    5     9.36540547665406E-09   1.03019460243195E-07
  7    5     3.86746427056537E-13   4.64095712467845E-12
  8    5     1.36927130714410E-18   1.78005269928733E-17
  9    5     8.50414805722262E-29   1.19058072801117E-27
  3    6     3.34960170205456E-11   3.01464153184911E-10
  4    6     1.76773716624373E-07   1.76773716624373E-06
  5    6     3.94894148621035E-06   4.34383563483138E-05
  6    6     3.26471255984617E-06   3.91765507181541E-05
  7    6     3.02287642435242E-07   3.92973935165815E-06
  8    6     4.67985745258054E-10   6.55180043361275E-09
  9    6     1.07391073689787E-14   1.61086610534681E-13
 10    6     3.89495649575706E-13   6.23193039321130E-12
 11    6     7.35920949993781E-15   1.25106561498943E-13
 12    6     2.15912313002656E-15   3.88642163404781E-14
  4    7     1.84829062292082E-15   2.03311968521290E-14
  5    7     3.54445952236669E-13   4.25335142684003E-12
  6    7     1.43774699204568E-06   1.86907108965939E-05
  7    7     1.11565540498123E-06   1.56191756697372E-05
  8    7     3.73678011930546E-07   5.60517017895819E-06
  9    7     1.39429721861729E-11   2.23087554978767E-10
 10    7     7.80188082627219E-11   1.32631974046627E-09
 11    7     3.26288816146286E-11   5.87319869063315E-10
 12    7     1.20015932989079E-14   2.28030272679249E-13
 13    7     7.03827073559763E-16   1.40765414711953E-14
 14    7     1.23978943107078E-16   2.60355780524864E-15
  5    8     3.05474924523692E-19   3.97117401880800E-18
  6    8     1.47269663265402E-05   2.06177528571562E-04
  7    8     8.10517896268861E-06   1.21577684440329E-04
  8    8     8.93817035560094E-06   1.43010725689615E-04
  9    8     3.43281442243195E-07   5.83578451813431E-06
 10    8     5.93040819135328E-09   1.06747347444359E-07
 11    8     3.55650122696205E-14   6.75735233122789E-13
 12    8     2.24642528789371E-15   4.49285057578743E-14
 13    8     1.37751864557553E-16   2.89278915570861E-15
 14    8     6.43748255744263E-17   1.41624616263738E-15
  5    9     5.26452052171214E-27   7.37032873039699E-26
  6    9     1.29369702240832E-18   1.94054553361248E-17
  7    9     2.64651119480839E-19   4.23441791169342E-18
  8    9     8.47119147729160E-07   1.44010255113957E-05
  9    9     1.21320759705914E-07   2.18377367470645E-06
 10    9     3.31384243335121E-10   6.29630062336731E-09
 11    9     1.40109351564295E-13   2.80218703128590E-12
 12    9     5.16507341630726E-15   1.08466541742452E-13
 13    9     7.17448056895571E-15   1.57838572517026E-13
 14    9     1.06397359730906E-17   2.44713927381085E-16
 15    9     2.96318036169719E-18   7.11163286807324E-17
 16    9     9.16546980912173E-19   2.29136745228043E-17
 17    9     2.61555425995053E-20   6.80044107587138E-19
  7   10     3.34903048576118E-15   5.69335182579400E-14
  8   10     3.37329112297741E-07   6.07192402135934E-06
  9   10     2.29066060594790E-09   4.35225515130102E-08
 10   10     2.71729020181733E-08   5.43458040363466E-07
 11   10     3.39514867103012E-10   7.12981220916325E-09
 12   10     1.63128747578854E-09   3.58883244673479E-08
 13   10     7.43943107802499E-14   1.71106914794575E-12
 14   10     1.52270549187256E-15   3.65449318049413E-14
 15   10     1.97900576699200E-15   4.94751441748000E-14
 16   10     3.67798875128463E-16   9.56277075334004E-15
 17   10     1.39749437689853E-18   3.77323481762602E-17
 18   10     1.17019186850169E-22   3.27653723180473E-21
 19   10     3.31822499755802E-25   9.62285249291827E-24
 20   10     2.34182352834014E-26   7.02547058502043E-25
 21   10     1.10300352189177E-30   3.41931091786449E-29
 22   10     1.67928336940528E-32   5.37370678209690E-31
 23   10     4.75910055347483E-35   1.57050318264669E-33
 24   10     2.06368308905916E-40   7.01652250280113E-39
 25   10     7.24486185944629E-45   2.53570165080620E-43
 26   10     5.06919334464181E-50   1.82490960407105E-48
 27   10     1.16752644115616E-49   4.31984783227779E-48
 28   10     1.50158017937920E-54   5.70600468164097E-53
 29   10     1.04478474408853E-60   4.07466050194527E-59
 30   10     1.76414461385262E-64   7.05657845541049E-63
