    time    temp    dens
   9.44081178356669E-01   6.22304550512568E-02   9.43912589431973E-01
     nin     zin       y       x
  1    0     3.20764428086533E-10   3.20764428086533E-10
  0    1     7.51651049403018E-01   7.51651049403018E-01
  1    1     2.37463409533568E-06   4.74926819067136E-06
  2    1     7.86834183392195E-08   2.36050255017658E-07
  1    2     1.29064974847552E-05   3.87194924542657E-05
  2    2     6.15406265249518E-02   2.46162506099807E-01
  4    2     3.40872750990927E-22   2.04523650594556E-21
  3    3     1.30448454855417E-14   7.82690729132504E-14
  4    3     4.75697432422983E-10   3.32988202696088E-09
  5    3     2.35202232952115E-17   1.88161786361692E-16
  6    3     2.14874065765791E-24   1.93386659189212E-23
  3    4     2.22209993624303E-09   1.55546995537012E-08
  5    4     2.48479100510784E-14   2.23631190459706E-13
  6    4     1.21942260635978E-14   1.21942260635978E-13
  7    4     1.76574260845735E-22   1.94231686930308E-21
  8    4     5.06156665897127E-31   6.07387999076552E-30
  3    5     2.96772668638310E-12   2.37418134910648E-11
  5    5     1.26811571963382E-09   1.26811571963382E-08
  6    5     4.86071651648280E-08   5.34678816813108E-07
  7    5     2.23796748658637E-13   2.68556098390365E-12
  8    5     8.99298812707347E-19   1.16908845651955E-17
  9    5     1.68309426282951E-29   2.35633196796132E-28
  3    6     3.34960215121488E-11   3.01464193609339E-10
  4    6     1.75127790403482E-07   1.75127790403482E-06
  5    6     3.95353099347909E-06   4.34888409282700E-05
  6    6     3.30111977348601E-06   3.96134372818321E-05
  7    6     3.17715539918007E-07   4.13030201893409E-06
  8    6     5.12156742281484E-10   7.17019439194077E-09
  9    6     1.64343651287027E-14   2.46515476930540E-13
 10    6     3.07026611224459E-13   4.91242577959134E-12
 11    6     3.96641000640238E-15   6.74289701088405E-14
 12    6     8.24034199440435E-16   1.48326155899278E-14
  4    7     6.87655183821809E-16   7.56420702203990E-15
  5    7     1.30926719814968E-13   1.57112063777961E-12
  6    7     1.42212891991264E-06   1.84876759588643E-05
  7    7     1.18225100966820E-06   1.65515141353549E-05
  8    7     4.98495817078350E-07   7.47743725617525E-06
  9    7     1.79357401512149E-11   2.86971842419438E-10
 10    7     7.47207408497714E-11   1.27025259444611E-09
 11    7     2.43989593754357E-11   4.39181268757843E-10
 12    7     7.67549337336413E-15   1.45834374093919E-13
 13    7     3.37889439154095E-16   6.75778878308189E-15
 14    7     7.02445391476359E-17   1.47513532210035E-15
  5    8     1.11553721563094E-19   1.45019838032022E-18
  6    8     1.45238175639051E-05   2.03333445894672E-04
  7    8     7.95174386187309E-06   1.19276157928096E-04
  8    8     8.93817913123382E-06   1.43010866099741E-04
  9    8     3.63431801822641E-07   6.17834063098489E-06
 10    8     8.87652755154943E-09   1.59777495927890E-07
 11    8     4.39484086713977E-14   8.35019764756557E-13
 12    8     2.93082089553373E-15   5.86164179106746E-14
 13    8     1.69891151420368E-16   3.56771417982773E-15
 14    8     7.34241125338260E-17   1.61533047574417E-15
  5    9     5.93870099532179E-27   8.31418139345051E-26
  6    9     3.83548830751818E-17   5.75323246127727E-16
  7    9     4.19506829349690E-18   6.71210926959504E-17
  8    9     8.02241271946050E-07   1.36381016230828E-05
  9    9     1.52256753870678E-07   2.74062156967220E-06
 10    9     3.73591272211486E-10   7.09823417201824E-09
 11    9     1.54056469226213E-13   3.08112938452426E-12
 12    9     6.00199179002976E-15   1.26041827590625E-13
 13    9     8.30339024826648E-15   1.82674585461863E-13
 14    9     1.16940960579675E-17   2.68964209333252E-16
 15    9     3.33182774994438E-18   7.99638659986651E-17
 16    9     3.84493625956581E-19   9.61234064891452E-18
 17    9     1.14153912092873E-20   2.96800171441470E-19
  7   10     6.32150481308632E-16   1.07465581822467E-14
  8   10     2.95737852736317E-07   5.32328134925371E-06
  9   10     2.24951280063759E-09   4.27407432121142E-08
 10   10     2.72809582603253E-08   5.45619165206506E-07
 11   10     3.80359937779896E-10   7.98755869337782E-09
 12   10     1.78352045641261E-09   3.92374500410774E-08
 13   10     8.46780746022977E-14   1.94759571585285E-12
 14   10     1.68888909511201E-15   4.05333382826883E-14
 15   10     1.76324490472235E-15   4.40811226180586E-14
 16   10     2.16607608649538E-16   5.63179782488799E-15
 17   10     5.73094266717939E-19   1.54735452013843E-17
 18   10     4.04972152790460E-23   1.13392202781329E-21
 19   10     1.50970292105079E-25   4.37813847104730E-24
 20   10     4.62522305476159E-27   1.38756691642848E-25
 21   10     3.90140491192911E-31   1.20943552269802E-29
 22   10     7.18693674914934E-33   2.29981975972779E-31
 23   10     3.27000527048803E-36   1.07910173926105E-34
 24   10     2.34380162045983E-41   7.96892550956342E-40
 25   10     1.06422955056574E-45   3.72480342698007E-44
 26   10     1.57684121647772E-50   5.67662837931979E-49
 27   10     2.26166728395668E-50   8.36816895063973E-49
 28   10     1.23879919687383E-55   4.70743694812055E-54
 29   10     8.54626831705692E-60   3.33304464365220E-58
 30   10     2.61051812713828E-65   1.04420725085531E-63
 31   10     2.09184606020394E-66   8.57656884683614E-65
  8   11     1.24250312263316E-15   2.36075593300300E-14
  9   11     9.95511770991046E-11   1.99102354198209E-09
 10   11     1.59332174323709E-09   3.34597566079789E-08
 11   11     3.93404373134305E-09   8.65489620895471E-08
 12   11     4.42642486507449E-09   1.01807771896713E-07
 13   11     2.53064326432304E-12   6.07354383437530E-11
 14   11     3.72046808896369E-13   9.30117022240922E-12
 15   11     1.62644060451053E-13   4.22874557172738E-12
 16   11     3.14665215601057E-15   8.49596082122855E-14
 17   11     1.68437532955322E-16   4.71625092274902E-15
 18   11     3.57520019229624E-19   1.03680805576591E-17
 19   11     2.29235754413693E-19   6.87707263241078E-18
 20   11     6.57294923180091E-24   2.03761426185828E-22
 21   11     1.16068710608483E-26   3.71419873947145E-25
 22   11     2.43558665931324E-28   8.03743597573371E-27
 23   11     5.46686263808245E-33   1.85873329694803E-31
 24   11     5.12637670960530E-37   1.79423184836186E-35
 25   11     2.02758507356877E-41   7.29930626484759E-40
 26   11     1.10269778640818E-42   4.07998180971026E-41
 27   11     1.14813480110112E-46   4.36291224418425E-45
 28   11     1.60985643221666E-50   6.27844008564499E-49
 29   11     5.24403954984834E-56   2.09761581993933E-54
 30   11     4.77426870249759E-57   1.95745016802401E-55
 31   11     9.00875387646382E-59   3.78367662811480E-57
 32   11     1.20466768375667E-61   5.18007104015369E-60
 33   11     1.23027077983858E-65   5.41319143128976E-64
  8   12     2.33251606124530E-15   4.66503212249060E-14
  9   12     1.50880527633717E-11   3.16849108030806E-10
 10   12     6.85089780284738E-09   1.50719751662642E-07
 11   12     2.77801465495871E-09   6.38943370640504E-08
 12   12     8.10613967393471E-09   1.94547352174433E-07
 13   12     1.63804508014811E-08   4.09511270037028E-07
 14   12     8.90289296566177E-09   2.31475217107206E-07
 15   12     2.35282212229688E-12   6.35261973020159E-11
 16   12     2.45340985887851E-13   6.86954760485983E-12
 17   12     2.44740258606722E-14   7.09746749959493E-13
 18   12     1.42777978533984E-15   4.28333935601951E-14
 19   12     5.25527675523269E-17   1.62913579412213E-15
 20   12     6.49911632498338E-21   2.07971722399468E-19
 21   12     1.46746901775439E-20   4.84264775858947E-19
 22   12     2.39328839593929E-25   8.13718054619359E-24
 23   12     2.30732452817639E-28   8.07563584861736E-27
 24   12     1.35873735806817E-31   4.89145448904543E-30
 25   12     9.49933335803825E-34   3.51475334247415E-32
 26   12     1.41758311258418E-37   5.38681582781988E-36
 27   12     7.54423998632872E-41   2.94225359466820E-39
 28   12     8.79718322630909E-46   3.51887329052364E-44
 29   12     1.63456051420550E-47   6.70169810824253E-46
 30   12     3.02900634720606E-49   1.27218266582655E-47
 31   12     4.58714824097944E-52   1.97247374362116E-50
 32   12     1.93048603947601E-55   8.49413857369443E-54
 33   12     1.68053794456503E-60   7.56242075054263E-59
 34   12     5.13659790230677E-64   2.36283503506111E-62
 35   12     1.83723838938185E-69   8.63502043009471E-68
  8   13     3.12979949172692E-19   6.57257893262653E-18
  9   13     5.67029958589590E-17   1.24746590889710E-15
 10   13     5.89817820632553E-14   1.35658098745487E-12
 11   13     6.32645732882144E-10   1.51834975891715E-08
 12   13     1.52029604418284E-08   3.80074011045711E-07
 13   13     2.75460256414226E-35   7.16196666676987E-34
 14   13     2.74673663477945E-08   7.41618891390452E-07
 15   13     4.64785869759452E-11   1.30140043532646E-09
 16   13     8.43946996683729E-12   2.44744629038281E-10
 17   13     4.90463801264342E-12   1.47139140379302E-10
 18   13     3.11511435144512E-14   9.65685448947989E-13
 19   13     5.27556228731781E-17   1.68817993194170E-15
 20   13     2.58207214104435E-18   8.52083806544637E-17
 21   13     3.19021621337717E-19   1.08467351254824E-17
 22   13     7.05551541359164E-23   2.46943039475707E-21
 23   13     3.16143483456772E-25   1.13811654044438E-23
 24   13     1.16965159281731E-28   4.32771089342404E-27
 25   13     7.09298010796109E-31   2.69533244102521E-29
 26   13     3.94763355801708E-32   1.53957708762666E-30
 27   13     7.09828977720989E-38   2.83931591088396E-36
 28   13     1.23779826991557E-38   5.07497290665384E-37
 29   13     1.43824021710396E-40   6.04060891183663E-39
 30   13     4.18350729906127E-43   1.79890813859635E-41
 31   13     2.74301812840605E-47   1.20692797649866E-45
 32   13     4.70660013844838E-51   2.11797006230177E-49
 33   13     2.19507250310192E-55   1.00973335142688E-53
 34   13     2.52742735573235E-60   1.18789085719421E-58
 35   13     3.20866588554242E-64   1.54015962506036E-62
 36   13     4.32871754881311E-69   2.12107159891843E-67
 37   13     4.73357110947940E-72   2.36678555473970E-70
 38   13     1.15966491838169E-76   5.91429108374663E-75
  8   14     1.51381416381805E-20   3.33039116039971E-19
  9   14     2.58375124669522E-19   5.94262786739900E-18
 10   14     3.22794966157128E-15   7.74707918777108E-14
 11   14     1.70053367556508E-10   4.25133418891271E-09
 12   14     3.33305904915173E-09   8.66595352779449E-08
 13   14     3.30224361153110E-08   8.91605775113396E-07
 14   14     2.58046302878648E-07   7.22529648060216E-06
 15   14     1.20864092783902E-07   3.50505869073316E-06
 16   14     1.56448469694061E-07   4.69345409082183E-06
 17   14     2.09489009021485E-10   6.49415927966604E-09
 18   14     1.68857740734282E-12   5.40344770349702E-11
 19   14     2.32923351526636E-13   7.68647060037899E-12
 20   14     1.18367480240825E-14   4.02449432818804E-13
 21   14     4.65663109018617E-16   1.62982088156516E-14
 22   14     2.23446838348213E-19   8.04408618053567E-18
 23   14     3.65307488515582E-22   1.35163770750765E-20
 24   14     6.83491220886124E-24   2.59726663936727E-22
 25   14     3.14691986038020E-26   1.22729874554828E-24
 26   14     4.63234646253785E-28   1.85293858501514E-26
 27   14     4.13390651651822E-30   1.69490167177247E-28
 28   14     2.36165938084004E-32   9.91896939952815E-31
 29   14     5.25564899920240E-37   2.25992906965703E-35
 30   14     2.65624160402143E-38   1.16874630576943E-36
 31   14     1.05133382490188E-42   4.73100221205846E-41
 32   14     4.61278300092114E-46   2.12188018042373E-44
 33   14     3.02707384348088E-51   1.42272470643601E-49
 34   14     5.21571604152033E-55   2.50354369992976E-53
 35   14     1.01004967993891E-59   4.94924343170067E-58
 36   14     1.28174335596337E-62   6.40871677981684E-61
 37   14     3.75056458758794E-67   1.91278793966985E-65
 38   14     1.70982833335046E-72   8.89110733342240E-71
 39   14     3.69971588221294E-70   1.96084941757286E-68
 40   14     1.94083711412881E-68   1.04805204162956E-66
  8   15     6.56369216713363E-23   1.50964919844074E-21
  9   15     6.70713887631108E-22   1.60971333031466E-20
 10   15     1.67216970870791E-21   4.18042427176978E-20
 11   15     1.64345228604592E-16   4.27297594371939E-15
 12   15     2.06244315406659E-09   5.56859651597979E-08
 13   15     1.44362052298629E-09   4.04213746436160E-08
 14   15     1.04944542707731E-07   3.04339173852419E-06
 15   15     1.31408459303014E-07   3.94225377909043E-06
 16   15     2.20039011014052E-07   6.82120934143562E-06
 17   15     1.62616847599705E-10   5.20373912319056E-09
 18   15     9.16462858651117E-11   3.02432743354869E-09
 19   15     7.26315637657408E-12   2.46947316803519E-10
 20   15     2.71452446844531E-13   9.50083563955857E-12
 21   15     1.95587016591919E-14   7.04113259730908E-13
 22   15     1.16833518108295E-16   4.32284017000692E-15
 23   15     3.33333403526402E-18   1.26666693340033E-16
 24   15     2.95875075493282E-19   1.15391279442380E-17
 25   15     2.17422119124304E-21   8.69688476497216E-20
 26   15     2.73557148459514E-22   1.12158430868401E-20
 27   15     5.98028516707109E-25   2.51171977016986E-23
 28   15     5.11705106670974E-29   2.20033195868519E-27
 29   15     2.44146898784938E-30   1.07424635465373E-28
 30   15     1.12562958149590E-34   5.06533311673157E-33
 31   15     1.53367023396025E-38   7.05488307621714E-37
 32   15     2.25692705260425E-42   1.06075571472400E-40
 33   15     3.18089567616850E-46   1.52682992456088E-44
 34   15     7.26986507756515E-51   3.56223388800692E-49
 35   15     1.31248583022628E-53   6.56242915113142E-52
 36   15     4.21174492459326E-58   2.14798991154256E-56
 37   15     2.66864813851898E-63   1.38769703202987E-61
 38   15     5.29434460309507E-61   2.80600263964039E-59
 39   15     4.44981226383170E-59   2.40289862246912E-57
 40   15     5.97853638112075E-67   3.28819500961641E-65
 41   15     1.72605491176306E-75   9.66590750587316E-74
 42   15     9.22790061665219E-79   5.25990335149175E-77
  8   16     7.57849325141818E-28   1.81883838034036E-26
  9   16     1.10552258426636E-24   2.76380646066589E-23
 10   16     1.50027537263801E-21   3.90071596885881E-20
 11   16     2.17799590354285E-17   5.88058893956571E-16
 12   16     6.63219660894611E-14   1.85701505050491E-12
 13   16     2.25269404181640E-10   6.53281272126756E-09
