    time    temp    dens
   9.29349888858052E-01   6.32428861581060E-02   9.89514227029748E-01
     nin     zin       y       x
  1    0     3.18624755818670E-10   3.18624755818670E-10
  0    1     7.51651353057659E-01   7.51651353057659E-01
  1    1     2.32085838404402E-06   4.64171676808803E-06
  2    1     7.57379422582322E-08   2.27213826774697E-07
  1    2     1.28979116726110E-05   3.86937350178331E-05
  2    2     6.15405700301558E-02   2.46162280120623E-01
  4    2     3.18255057393965E-22   1.90953034436379E-21
  3    3     1.19104452623013E-14   7.14626715738078E-14
  4    3     4.53352866222916E-10   3.17347006356041E-09
  5    3     2.04448965148738E-17   1.63559172118991E-16
  6    3     1.87987062050579E-24   1.69188355845521E-23
  3    4     2.24403068557139E-09   1.57082147989997E-08
  5    4     2.27379392687829E-14   2.04641453419046E-13
  6    4     1.12959706627507E-14   1.12959706627507E-13
  7    4     1.57887622164827E-22   1.73676384381310E-21
  8    4     4.66356565048741E-31   5.59627878058489E-30
  3    5     3.00956195580045E-12   2.40764956464036E-11
  5    5     1.18932440644336E-09   1.18932440644336E-08
  6    5     4.62217666293422E-08   5.08439432922764E-07
  7    5     2.32500547403705E-13   2.79000656884446E-12
  8    5     9.22250343239693E-19   1.19892544621160E-17
  9    5     1.82931499904141E-29   2.56104099865797E-28
  3    6     3.34960214920660E-11   3.01464193428594E-10
  4    6     1.75220517654422E-07   1.75220517654422E-06
  5    6     3.95353756818085E-06   4.34889132499893E-05
  6    6     3.29978232383412E-06   3.95973878860094E-05
  7    6     3.17144799070996E-07   4.12288238792295E-06
  8    6     5.10426938822775E-10   7.14597714351885E-09
  9    6     1.62392589513527E-14   2.43588884270291E-13
 10    6     3.11205463985026E-13   4.97928742376042E-12
 11    6     4.11189543705908E-15   6.99022224300044E-14
 12    6     8.64792945586910E-16   1.55662730205644E-14
  4    7     7.19420872937412E-16   7.91362960231153E-15
  5    7     1.36318522366653E-13   1.63582226839984E-12
  6    7     1.42270674911906E-06   1.84951877385478E-05
  7    7     1.17907950485136E-06   1.65071130679191E-05
  8    7     4.93615512298778E-07   7.40423268448168E-06
  9    7     1.77930520417028E-11   2.84688832667244E-10
 10    7     7.49037185147501E-11   1.27336321475075E-09
 11    7     2.48037813015753E-11   4.46468063428356E-10
