    time    temp    dens
   1.18261397613921E-01   3.37900704916641E+00   1.43338083160543E+05
     nin     zin       y       x
  1    0     5.25792224847275E-09   5.25792224847275E-09
  0    1     7.59261328493122E-01   7.59261328493122E-01
  1    1     4.11900374829386E-11   8.23800749658772E-11
  2    1     1.84445965214746E-15   5.53337895644239E-15
  1    2     1.22805560815934E-08   3.68416682447803E-08
  2    2     6.01571192478953E-02   2.40628476991581E-01
  4    2     1.18868663936785E-28   7.13211983620711E-28
  3    3     1.04546960194619E-15   6.27281761167716E-15
  4    3     5.36421147021305E-19   3.75494802914913E-18
  5    3     1.64870001012335E-30   1.31896000809868E-29
  6    3     8.62595678276966E-39   7.76336110449270E-38
  3    4     3.57906604469742E-13   2.50534623128819E-12
  5    4     2.60361075991393E-20   2.34324968392254E-19
  6    4     5.24068597695100E-25   5.24068597695100E-24
  7    4     4.55383232219392E-38   5.00921555441332E-37
  8    4     3.98308169232705E-48   4.77969803079245E-47
  3    5     7.78687791124046E-19   6.22950232899237E-18
  5    5     4.13236908604297E-16   4.13236908604297E-15
  6    5     6.71796597255092E-23   7.38976256980601E-22
  7    5     3.92255272752894E-25   4.70706327303473E-24
  8    5     1.80240711662902E-30   2.34312925161772E-29
  9    5     4.32052927611112E-43   6.04874098655557E-42
  3    6     5.67953076004230E-23   5.11157768403807E-22
  4    6     1.30092649933490E-15   1.30092649933490E-14
  5    6     1.60125757869931E-15   1.76138333656924E-14
  6    6     4.47396945875018E-11   5.36876335050022E-10
  7    6     8.35442385004080E-16   1.08607510050530E-14
  8    6     3.72955154319785E-21   5.22137216047698E-20
  9    6     1.61825240212497E-26   2.42737860318745E-25
 10    6     1.21689732725636E-22   1.94703572361018E-21
 11    6     9.36588346093266E-27   1.59220018835855E-25
 12    6     2.27697963503128E-18   4.09856334305630E-17
  4    7     1.03948506264836E-15   1.14343356891320E-14
  5    7     9.60977499043343E-21   1.15317299885201E-19
  6    7     7.05745694836296E-14   9.17469403287185E-13
  7    7     1.98860268504106E-13   2.78404375905749E-12
  8    7     8.16295470339099E-19   1.22444320550865E-17
  9    7     1.55875568770752E-23   2.49400910033203E-22
 10    7     1.76987522706293E-20   3.00878788600698E-19
 11    7     9.34685239171009E-23   1.68243343050782E-21
 12    7     1.09431138093645E-19   2.07919162377925E-18
 13    7     1.67689520741499E-25   3.35379041482998E-24
 14    7     7.78741517221296E-19   1.63535718616472E-17
  5    8     2.35299905506581E-24   3.05889877158555E-23
  6    8     2.80194289526385E-13   3.92272005336940E-12
  7    8     2.92201671716547E-11   4.38302507574820E-10
  8    8     2.18678064562666E-09   3.49884903300265E-08
  9    8     2.02623729061977E-16   3.44460339405361E-15
 10    8     6.73607803868695E-24   1.21249404696365E-22
 11    8     4.71931890845386E-26   8.96670592606233E-25
 12    8     2.85818867550752E-25   5.71637735101503E-24
 13    8     4.51635693821047E-27   9.48434957024198E-26
 14    8     3.84078362387020E-32   8.44972397251443E-31
  5    9     6.19351805086526E-31   8.67092527121136E-30
  6    9     5.69251225696389E-21   8.53876838544584E-20
  7    9     2.22674493045114E-17   3.56279188872183E-16
  8    9     1.22970410287788E-13   2.09049697489239E-12
  9    9     1.80917370303788E-16   3.25651266546818E-15
 10    9     3.35129211818179E-21   6.36745502454539E-20
 11    9     5.80916623714714E-25   1.16183324742943E-23
 12    9     3.17302707843260E-26   6.66335686470847E-25
 13    9     4.68198559824615E-28   1.03003683161415E-26
