    time    temp    dens
   4.06565108671172E+00   1.38727078677270E-02   1.18186938331342E-02
     nin     zin       y       x
  1    0     8.07607539004894E-10   8.07607539004894E-10
  0    1     7.51639951729990E-01   7.51639951729990E-01
  1    1     6.13113329795497E-06   1.22622665959099E-05
  2    1     7.05286759488514E-07   2.11586027846554E-06
  1    2     1.23095202677403E-05   3.69285608032208E-05
  2    2     6.15420361522495E-02   2.46168144608998E-01
  4    2     1.00736907105423E-21   6.04421442632539E-21
  3    3     4.20354860883358E-13   2.52212916530015E-12
  4    3     1.89108356839245E-09   1.32375849787472E-08
  5    3     2.35937731268370E-16   1.88750185014696E-15
  6    3     7.09264607956222E-24   6.38338147160600E-23
  3    4     1.27552023381631E-09   8.92864163671416E-09
  5    4     2.56521298112860E-13   2.30869168301574E-12
  6    4     8.65651945531498E-14   8.65651945531498E-13
  7    4     2.93777502154691E-21   3.23155252370160E-20
  8    4     3.14033566146130E-31   3.76840279375356E-30
  3    5     1.87044242280110E-13   1.49635393824088E-12
  5    5     1.92790371133714E-08   1.92790371133714E-07
  6    5     1.60354795910293E-07   1.76390275501322E-06
  7    5     8.23570232291598E-15   9.88284278749918E-14
  8    5     5.87320914565590E-20   7.63517188935267E-19
  9    5     7.10301918114970E-33   9.94422685360958E-32
  3    6     3.34960216019305E-11   3.01464194417375E-10
  4    6     1.56553148081714E-07   1.56553148081714E-06
  5    6     3.92455180158527E-06   4.31700698174379E-05
  6    6     3.34982452602606E-06   4.01978943123127E-05
  7    6     3.41701770178182E-07   4.44212301231636E-06
  8    6     5.89059445094894E-10   8.24683223132851E-09
  9    6     1.24156591752468E-14   1.86234887628702E-13
 10    6     1.72155932935728E-14   2.75449492697165E-13
 11    6     6.92239305477843E-17   1.17680681931233E-15
 12    6     3.13962650036174E-17   5.65132770065113E-16
  4    7     2.18986879262284E-17   2.40885567188513E-16
  5    7     4.93849908413206E-15   5.92619890095847E-14
  6    7     1.39789482854308E-06   1.81726327710600E-05
  7    7     1.65415217219702E-06   2.31581304107583E-05
  8    7     7.89919074059986E-07   1.18487861108998E-05
  9    7     1.87310788762376E-11   2.99697262019802E-10
 10    7     4.44781652187500E-11   7.56128808718751E-10
 11    7     7.45716018679040E-13   1.34228883362227E-11
 12    7     1.01867184254498E-16   1.93547650083546E-15
 13    7     7.86598473782570E-18   1.57319694756514E-16
 14    7     2.43086316317506E-18   5.10481264266763E-17
  5    8     4.55285331732032E-21   5.91870931251642E-20
  6    8     1.38885324996445E-05   1.94439454995024E-04
  7    8     7.62380775829342E-06   1.14357116374401E-04
  8    8     8.93821333267180E-06   1.43011413322749E-04
  9    8     4.10980813319742E-07   6.98667382643562E-06
 10    8     1.55317625176447E-08   2.79571725317605E-07
 11    8     5.30597869226876E-14   1.00813595153107E-12
 12    8     3.47812233567379E-15   6.95624467134759E-14
 13    8     1.61363166419480E-16   3.38862649480908E-15
 14    8     4.09417146658145E-17   9.00717722647919E-16
  5    9     6.64928150478633E-27   9.30899410670087E-26
  6    9     6.20489844759047E-15   9.30734767138570E-14
  7    9     2.58143882691752E-15   4.13030212306803E-14
  8    9     7.20600973716859E-07   1.22502165531866E-05
  9    9     3.47486836848317E-07   6.25476306326970E-06
 10    9     6.46368732607503E-10   1.22810059195425E-08
 11    9     1.43649931725006E-13   2.87299863450013E-12
 12    9     5.00931904755852E-15   1.05195699998729E-13
 13    9     6.79857187219918E-15   1.49568581188382E-13
 14    9     6.72440219462179E-18   1.54661250476301E-16
 15    9     2.16780837711061E-19   5.20274010506546E-18
 16    9     1.39228844603172E-20   3.48072111507930E-19
 17    9     4.46116500093819E-22   1.15990290024393E-20
  7   10     5.17440976554398E-19   8.79649660142476E-18
  8   10     8.17797046562952E-08   1.47203468381331E-06
  9   10     1.97548455409789E-09   3.75342065278599E-08
