    time    temp    dens
   1.61724380378251E-01   8.11353446231603E-01   1.99011616345559E+03
     nin     zin       y       x
  1    0     1.98918026148522E-10   1.98918026148522E-10
  0    1     7.52424964870981E-01   7.52424964870981E-01
  1    1     1.33722972243508E-08   2.67445944487017E-08
  2    1     2.60328491908565E-11   7.80985475725696E-11
  1    2     1.78161995453135E-06   5.34485986359404E-06
  2    2     6.13325713427268E-02   2.45330285370907E-01
  4    2     7.74422428943220E-30   4.64653457365932E-29
  3    3     9.74615991750094E-18   5.84769595050056E-17
  4    3     2.38378668355258E-12   1.66865067848681E-11
  5    3     4.40750562019544E-22   3.52600449615636E-21
  6    3     4.06671884945576E-27   3.66004696451019E-26
  3    4     7.76845760363088E-07   5.43792032254162E-06
  5    4     4.44315115777333E-22   3.99883604199599E-21
  6    4     3.58513665558855E-24   3.58513665558855E-23
  7    4     1.49172962718022E-37   1.64090258989824E-36
  8    4     9.56982987599356E-44   1.14837958511923E-42
  3    5     8.76128355522765E-13   7.00902684418212E-12
  5    5     3.66114077045852E-15   3.66114077045852E-14
  6    5     3.40202247993916E-15   3.74222472793308E-14
  7    5     9.01759540520066E-23   1.08211144862408E-21
  8    5     2.29585201689523E-26   2.98460762196380E-25
  9    5     9.24154441826077E-37   1.29381621855651E-35
  3    6     6.18528892849280E-12   5.56676003564352E-11
  4    6     2.84110135192903E-09   2.84110135192903E-08
  5    6     9.29301640663096E-07   1.02223180472941E-05
  6    6     2.40341422514651E-09   2.88409707017582E-08
  7    6     8.00730455112471E-14   1.04094959164621E-12
  8    6     3.39902470110091E-15   4.75863458154127E-14
  9    6     3.90594831779532E-27   5.85892247669298E-26
 10    6     6.73233905311951E-27   1.07717424849912E-25
 11    6     2.99351418110353E-38   5.08897410787600E-37
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.15930902261519E-23   1.27523992487670E-22
  5    7     4.47922128109990E-10   5.37506553731987E-09
  6    7     2.89075733129414E-09   3.75798453068238E-08
  7    7     7.92495075001016E-09   1.10949310500142E-07
  8    7     3.85618791755989E-13   5.78428187633984E-12
  9    7     4.20170042580762E-21   6.72272068129219E-20
 10    7     1.80210190284278E-13   3.06357323483273E-12
 11    7     1.83861335148818E-18   3.30950403267873E-17
 12    7     7.59826782873773E-20   1.44367088746017E-18
 13    7     2.07304770824755E-25   4.14609541649510E-24
 14    7     2.90008562004829E-26   6.09017980210142E-25
  5    8     4.66164978402717E-08   6.06014471923532E-07
  6    8     1.11235847009809E-05   1.55730185813732E-04
  7    8     1.86066226921378E-05   2.79099340382066E-04
  8    8     1.68814299571690E-05   2.70102879314704E-04
  9    8     2.46830527277748E-13   4.19611896372171E-12
 10    8     1.31228437832327E-18   2.36211188098189E-17
 11    8     1.22332032243578E-23   2.32430861262798E-22
 12    8     1.57357370580956E-23   3.14714741161912E-22
 13    8     3.66711894301529E-33   7.70094978033211E-32
 14    8     1.22987809685868E-33   2.70573181308910E-32
  5    9     2.43617704931696E-69   3.41064786904375E-68
  6    9     1.92523509203179E-21   2.88785263804768E-20
