    time    temp    dens
   7.40694669303494E-01   7.98178888268311E-02   1.95452909416702E+00
     nin     zin       y       x
  1    0     2.90551914153327E-10   2.90551914153327E-10
  0    1     7.51709589187882E-01   7.51709589187882E-01
  1    1     1.60292352114622E-06   3.20584704229243E-06
  2    1     4.35307287395875E-08   1.30592186218763E-07
  1    2     1.25574643002958E-05   3.76723929008874E-05
  2    2     6.15305986348670E-02   2.46122394539468E-01
  4    2     2.56682423542625E-23   1.54009454125575E-22
  3    3     9.95068214672337E-16   5.97040928803402E-15
  4    3     1.86933814935046E-10   1.30853670454532E-09
  5    3     1.72029723715663E-18   1.37623778972530E-17
  6    3     2.04914062798134E-25   1.84422656518320E-24
  3    4     2.52300147847915E-09   1.76610103493541E-08
  5    4     2.34008769707311E-15   2.10607892736580E-14
  6    4     6.96955453623239E-16   6.96955453623239E-15
  7    4     4.59440853030110E-24   5.05384938333121E-23
  8    4     2.06993454023954E-32   2.48392144828744E-31
  3    5     3.41586217902533E-12   2.73268974322027E-11
  5    5     3.52390350383172E-10   3.52390350383172E-09
  6    5     1.57954161569082E-08   1.73749577725990E-07
  7    5     2.95405463242619E-15   3.54486555891143E-14
  8    5     1.24272130856260E-18   1.61553770113138E-17
  9    5     5.70080827245120E-29   7.98113158143168E-28
  3    6     3.32894838930947E-11   2.99605355037852E-10
  4    6     1.74482517768773E-07   1.74482517768773E-06
  5    6     3.91742014225570E-06   4.30916215648127E-05
  6    6     3.24280367039561E-06   3.89136440447473E-05
  7    6     3.03073003036319E-07   3.93994903947215E-06
  8    6     4.36332254571975E-10   6.10865156400765E-09
  9    6     4.99142048511761E-17   7.48713072767641E-16
 10    6     4.14761106714427E-18   6.63617770743084E-17
 11    6     1.65499972868527E-26   2.81349953876495E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.78834365531648E-27   4.16717802084812E-26
  5    7     1.77835603366497E-14   2.13402724039797E-13
  6    7     1.42063396695579E-06   1.84682415704252E-05
