    time    temp    dens
   1.73326561191566E-01   6.55314040411248E-01   1.04472897049853E+03
     nin     zin       y       x
  1    0     2.12875271503707E-10   2.12875271503707E-10
  0    1     7.52210202650433E-01   7.52210202650433E-01
  1    1     1.90534146277473E-08   3.81068292554947E-08
  2    1     1.83310307324437E-10   5.49930921973311E-10
  1    2     2.24617171872561E-06   6.73851515617683E-06
  2    2     6.13815954109419E-02   2.45526381643768E-01
  4    2     2.03020036810490E-29   1.21812022086294E-28
  3    3     1.04222913219102E-17   6.25337479314612E-17
  4    3     4.59848653831494E-12   3.21894057682046E-11
  5    3     5.85559318036301E-22   4.68447454429041E-21
  6    3     9.00665781730410E-27   8.10599203557369E-26
  3    4     7.40748822147769E-07   5.18524175503438E-06
  5    4     5.14614227433639E-22   4.63152804690275E-21
  6    4     1.96215906125674E-23   1.96215906125674E-22
  7    4     2.27741411959813E-36   2.50515553155794E-35
  8    4     8.14472324541440E-43   9.77366789449728E-42
  3    5     9.63109448204807E-13   7.70487558563845E-12
  5    5     8.26916136876124E-17   8.26916136876124E-16
  6    5     1.71542290929124E-14   1.88696520022036E-13
  7    5     1.53064106062383E-22   1.83676927274859E-21
  8    5     2.43016493733572E-25   3.15921441853644E-24
  9    5     2.01476041279926E-34   2.82066457791896E-33
  3    6     2.46805654288161E-11   2.22125088859345E-10
  4    6     3.22081126996641E-08   3.22081126996641E-07
  5    6     2.00112088210636E-06   2.20123297031699E-05
  6    6     6.03909972972358E-09   7.24691967566829E-08
  7    6     1.12761660799983E-12   1.46590159039978E-11
  8    6     9.23297346267392E-15   1.29261628477435E-13
  9    6     2.56659547459720E-26   3.84989321189580E-25
 10    6     7.99445489750236E-26   1.27911278360038E-24
 11    6     3.36579906245221E-36   5.72185840616876E-35
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     9.87068020488302E-24   1.08577482253713E-22
  5    7     5.22766442596520E-09   6.27319731115824E-08
  6    7     1.05264512786486E-08   1.36843866622431E-07
  7    7     5.38491747770338E-09   7.53888446878473E-08
  8    7     7.46716140097909E-13   1.12007421014686E-11
  9    7     8.09183099752958E-21   1.29469295960473E-19
 10    7     2.01929704858114E-13   3.43280498258793E-12
 11    7     2.34862845601483E-18   4.22753122082670E-17
 12    7     1.52460849239686E-19   2.89675613555404E-18
 13    7     6.95743686043748E-25   1.39148737208750E-23
 14    7     6.07418489068193E-26   1.27557882704321E-24
  5    8     2.82094693488332E-07   3.66723101534831E-06
  6    8     1.58582107109750E-05   2.22014949953651E-04
  7    8     1.49667893622880E-05   2.24501840434321E-04
  8    8     1.53732406870543E-05   2.45971850992870E-04
  9    8     5.78733222644546E-12   9.83846478495729E-11
 10    8     2.43225835019462E-17   4.37806503035032E-16
 11    8     4.00912124475608E-23   7.61733036503655E-22
 12    8     9.74828552172762E-25   1.94965710434552E-23
 13    8     9.94432162322171E-32   2.08830754087656E-30
 14    8     6.87090173837347E-32   1.51159838244216E-30
  5    9     4.09833832068317E-70   5.73767364895644E-69
  6    9     1.99614880543726E-21   2.99422320815588E-20
  7    9     1.51424133852609E-16   2.42278614164174E-15
  8    9     3.07221600076330E-07   5.22276720129761E-06
  9    9     1.61986195250844E-11   2.91575151451520E-10
 10    9     4.22699002756702E-15   8.03128105237733E-14
 11    9     3.16477237317229E-21   6.32954474634458E-20
 12    9     2.08256069493944E-23   4.37337745937282E-22
 13    9     2.48658173099390E-23   5.47047980818658E-22
 14    9     8.93032640525207E-28   2.05397507320797E-26
 15    9     4.43149824609226E-31   1.06355957906214E-29
 16    9     1.49647743800996E-32   3.74119359502491E-31
 17    9     1.82369157882733E-33   4.74159810495105E-32
  7   10     4.15403854871761E-13   7.06186553281994E-12
  8   10     1.42685790241354E-06   2.56834422434437E-05
  9   10     1.67913373839314E-09   3.19035410294697E-08
 10   10     4.36456586590252E-09   8.72913173180503E-08
 11   10     1.36192916164710E-13   2.86005123945891E-12
 12   10     1.31996367186687E-13   2.90392007810711E-12
 13   10     4.60333547002998E-21   1.05876715810689E-19
 14   10     1.71508519775395E-21   4.11620447460949E-20
 15   10     7.65532493416848E-24   1.91383123354212E-22
 16   10     1.16166454407415E-24   3.02032781459278E-23
 17   10     5.66487841362440E-31   1.52951717167859E-29
 18   10     2.32869391202572E-33   6.52034295367201E-32
