    time    temp    dens
   9.98947976845001E-01   5.87253426894730E-02   7.96766712678476E-01
     nin     zin       y       x
  1    0     3.27009669265417E-10   3.27009669265417E-10
  0    1     7.51702797030043E-01   7.51702797030043E-01
  1    1     2.56885415726537E-06   5.13770831453074E-06
  2    1     8.83085688545584E-08   2.64925706563675E-07
  1    2     1.28827861004539E-05   3.86483583013618E-05
  2    2     6.15319185259469E-02   2.46127674103788E-01
  4    2     1.04344311921150E-22   6.26065871526898E-22
  3    3     2.90173669599013E-15   1.74104201759408E-14
  4    3     5.53283838126003E-10   3.87298686688202E-09
  5    3     3.70157734949746E-17   2.96126187959797E-16
  6    3     3.31200477030651E-24   2.98080429327586E-23
  3    4     2.14254385553729E-09   1.49978069887610E-08
  5    4     1.78796341967947E-14   1.60916707771152E-13
  6    4     3.79120932190829E-15   3.79120932190829E-14
  7    4     6.15069245704826E-23   6.76576170275308E-22
  8    4     1.57237300106742E-31   1.88684760128091E-30
  3    5     2.61397668806883E-12   2.09118135045506E-11
  5    5     1.55253293673955E-09   1.55253293673955E-08
  6    5     5.63401017061966E-08   6.19741118768162E-07
  7    5     2.82087365855285E-15   3.38504839026342E-14
  8    5     8.07156315032674E-19   1.04930320954248E-17
  9    5     1.22001667802199E-29   1.70802334923079E-28
  3    6     3.32894855469338E-11   2.99605369922404E-10
  4    6     1.72871679168605E-07   1.72871679168605E-06
  5    6     3.91977042425102E-06   4.31174746667613E-05
  6    6     3.27224595956611E-06   3.92669515147933E-05
  7    6     3.15582778510722E-07   4.10257612063938E-06
  8    6     4.69430747175516E-10   6.57203046045722E-09
  9    6     6.62139943860093E-17   9.93209915790140E-16
 10    6     5.74661239538317E-18   9.19457983261307E-17
 11    6     1.42445721520860E-26   2.42157726585462E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.05586635563121E-28   1.16145299119433E-27
  5    7     4.24072854467193E-16   5.08887425360632E-15
  6    7     1.40797226131067E-06   1.83036393970387E-05
  7    7     1.17858289712230E-06   1.65001605597122E-05
  8    7     5.09625260640174E-07   7.64437890960262E-06
  9    7     4.71237931333104E-14   7.53980690132967E-13
 10    7     2.23408310179716E-13   3.79794127305517E-12
 11    7     4.54650300787298E-16   8.18370541417136E-15
 12    7     1.25463210072486E-16   2.38380099137724E-15
 13    7     1.37660682279410E-20   2.75321364558820E-19
 14    7     3.38049634769757E-22   7.09904233016489E-21
  5    8     7.70863425506957E-20   1.00212245315904E-18
  6    8     1.43950656434054E-05   2.01530919007676E-04
  7    8     7.88372023368345E-06   1.18255803505252E-04
  8    8     8.83893008822641E-06   1.41422881411623E-04
  9    8     3.62014774239766E-07   6.15425116207603E-06
 10    8     9.19327277171124E-09   1.65478909890802E-07
 11    8     1.02429124338127E-15   1.94615336242441E-14
 12    8     6.24125962886844E-17   1.24825192577369E-15
 13    8     8.70419561083469E-21   1.82788107827528E-19
