    time    temp    dens
   1.16973866619970E-01   3.60096162043428E+00   1.73598071141027E+05
     nin     zin       y       x
  1    0     6.17518344477881E-09   6.17518344477881E-09
  0    1     7.60221166746540E-01   7.60221166746540E-01
  1    1     3.32921365977859E-11   6.65842731955717E-11
  2    1     6.14238425703199E-16   1.84271527710960E-15
  1    2     3.02273714863401E-09   9.06821144590204E-09
  2    2     5.99216894066418E-02   2.39686757626567E-01
  4    2     1.61018009207990E-28   9.66108055247939E-28
  3    3     5.99416402049353E-16   3.59649841229611E-15
  4    3     9.56512664952865E-20   6.69558865467006E-19
  5    3     2.45916446269532E-31   1.96733157015625E-30
  6    3     7.08219870382154E-40   6.37397883343939E-39
  3    4     6.90481285720350E-14   4.83336900004245E-13
  5    4     2.44824972039154E-20   2.20342474835238E-19
  6    4     1.60721629951489E-25   1.60721629951488E-24
  7    4     1.56355790433027E-38   1.71991369476330E-37
  8    4     9.04157156971042E-49   1.08498858836525E-47
  3    5     1.60854798409509E-19   1.28683838727607E-18
  5    5     1.00913932826036E-16   1.00913932826036E-15
  6    5     3.02043117766120E-22   3.32247429542732E-21
  7    5     3.25314722649582E-30   3.90377667179499E-29
  8    5     4.04550783932870E-31   5.25916019112731E-30
  9    5     1.02121310925865E-43   1.42969835296211E-42
  3    6     9.82852353331313E-24   8.84567117998181E-23
  4    6     1.30696164152624E-15   1.30696164152624E-14
  5    6     3.64622045576386E-16   4.01084250134025E-15
  6    6     5.70207532273874E-11   6.84249038728649E-10
  7    6     2.34728793210884E-16   3.05147431174149E-15
  8    6     9.11033079806495E-22   1.27544631172909E-20
  9    6     6.36184530365488E-34   9.54276795548233E-33
 10    6     9.12455678298074E-38   1.45992908527692E-36
 11    6     3.39872777119469E-50   5.77783721103098E-49
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.15587873958012E-23   2.37146661353813E-22
  5    7     2.12324664570704E-21   2.54789597484845E-20
  6    7     6.58064768759414E-14   8.55484199387238E-13
  7    7     4.76645698729171E-14   6.67303978220840E-13
  8    7     5.22933573381598E-19   7.84400360072397E-18
  9    7     3.61986832496219E-27   5.79178931993951E-26
 10    7     7.59654966330052E-22   1.29141344276109E-20
 11    7     3.76129153580409E-28   6.77032476444736E-27
 12    7     1.40976938898025E-25   2.67856183906248E-24
 13    7     1.42994445417417E-36   2.85988890834835E-35
 14    7     3.65259803008219E-26   7.67045586317261E-25
  5    8     4.15736937009295E-25   5.40458018112083E-24
  6    8     1.08378632268512E-13   1.51730085175916E-12
  7    8     6.54068384342567E-12   9.81102576513850E-11
  8    8     1.67311181732883E-09   2.67697890772613E-08
  9    8     6.21984477747985E-17   1.05737361217157E-15
 10    8     3.02489873347517E-24   5.44481772025530E-23
 11    8     1.77015729425951E-30   3.36329885909307E-29
 12    8     1.62097990344549E-26   3.24195980689099E-25
 13    8     4.67228650300798E-38   9.81180165631677E-37
 14    8     8.71409839493861E-42   1.91710164688649E-40
  5    9     2.20682919152274E-37   3.08956086813184E-36
  6    9     3.31929145241952E-21   4.97893717862927E-20
  7    9     6.14815191037401E-18   9.83704305659842E-17
  8    9     9.13023741687039E-14   1.55214036086797E-12
  9    9     7.39889361144933E-17   1.33180085006088E-15
 10    9     2.66085262297768E-21   5.05561998365760E-20
 11    9     3.82236102395998E-26   7.64472204791995E-25
 12    9     1.56743366223144E-26   3.29161069068602E-25
 13    9     2.23008538344881E-32   4.90618784358738E-31
 14    9     1.34234667191733E-34   3.08739734540985E-33
 15    9     3.91627969943168E-39   9.39907127863602E-38
 16    9     1.92018807215752E-41   4.80047018039381E-40
 17    9     3.65698864135624E-47   9.50817046752622E-46
  7   10     6.24287205765097E-24   1.06128824980067E-22
  8   10     1.92101050815149E-15   3.45781891467268E-14
  9   10     2.24722041721045E-15   4.26971879269985E-14
 10   10     2.53607108059193E-11   5.07214216118386E-10
 11   10     6.83256934453469E-17   1.43483956235229E-15
 12   10     5.91777153457340E-20   1.30190973760615E-18
 13   10     1.54690651334287E-28   3.55788498068861E-27
 14   10     2.37385693110543E-27   5.69725663465302E-26
 15   10     3.60314843001298E-32   9.00787107503245E-31
 16   10     1.63205901066687E-33   4.24335342773385E-32
 17   10     2.06277954958109E-41   5.56950478386893E-40
 18   10     3.65375130972084E-45   1.02305036672183E-43
 19   10     1.22174627720463E-49   3.54306420389342E-48
 20   10     1.37361847113385E-53   4.12085541340154E-52
 21   10     2.22408997148212E-59   6.89467891159458E-58
 22   10     3.20833604142973E-63   1.02666753325751E-61
 23   10     8.37009201839447E-70   2.76213036607017E-68
 24   10     1.26357741326325E-75   4.29616320509506E-74
 25   10     6.23355757703415E-94   2.18174515196195E-92
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.33681650600141E-20   2.53995136140269E-19
  9   11     2.43326214818453E-18   4.86652429636906E-17
 10   11     3.58249585163627E-13   7.52324128843616E-12
 11   11     2.04943116655830E-15   4.50874856642826E-14
 12   11     1.48541400544953E-15   3.41645221253392E-14
 13   11     2.81008823266931E-22   6.74421175840635E-21
 14   11     2.06920996054330E-25   5.17302490135826E-24
 15   11     9.94669143016571E-30   2.58613977184309E-28
 16   11     3.27575522181720E-31   8.84453909890644E-30
 17   11     7.84525795580239E-36   2.19667222762467E-34
 18   11     2.79193442131463E-39   8.09660982181241E-38
 19   11     1.05943996491993E-45   3.17831989475980E-44
 20   11     4.53986410173653E-48   1.40735787153833E-46
 21   11     9.50950899974478E-53   3.04304287991833E-51
 22   11     3.77176487101952E-57   1.24468240743644E-55
 23   11     2.74400128506991E-65   9.32960436923770E-64
 24   11     3.88236551172715E-69   1.35882792910450E-67
 25   11     5.02090528497806E-75   1.80752590259210E-73
 26   11     6.12819831640837E-84   2.26743337707110E-82
 27   11     1.00000000000000E-99   2.57397972525096E-98
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     1.75544337693010E-23   3.51088675386020E-22
  9   12     8.91770151065896E-20   1.87271731723838E-18
 10   12     7.56081628021727E-13   1.66337958164780E-11
 11   12     1.64860401240031E-14   3.79178922852072E-13
 12   12     9.41911116209509E-11   2.26058667890282E-09
 13   12     6.17172822433349E-16   1.54293205608337E-14
 14   12     6.97266669483470E-17   1.81289334065702E-15
 15   12     7.36738875911433E-25   1.98919496496087E-23
 16   12     1.64434078753664E-26   4.60415420510259E-25
 17   12     1.98523293303152E-30   5.75717550579139E-29
 18   12     1.63891145881324E-33   4.91673437643971E-32
 19   12     1.78724162253846E-38   5.54044902986924E-37
 20   12     2.09383596246447E-41   6.70027507988630E-40
 21   12     4.65495951398309E-46   1.53613663961442E-44
 22   12     1.51091521117673E-50   5.13711171800090E-49
 23   12     3.98139705089101E-55   1.39348896781185E-53
 24   12     1.77033174150305E-58   6.37319426941099E-57
 25   12     3.31768159483091E-65   1.22754219008744E-63
 26   12     6.11852325683570E-70   2.32503883759757E-68
 27   12     2.16972314838384E-76   8.46192027869699E-75
 28   12     1.41403692118052E-88   5.65614768472208E-87
 29   12     1.00000000000000E-99   1.00000000000000E-99
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     1.23111496409663E-26   2.58534142460292E-25
  9   13     2.09014016796424E-25   4.59830836952134E-24
 10   13     4.22780746101159E-18   9.72395716032665E-17
 11   13     1.45844557658876E-17   3.50026938381304E-16
 12   13     7.82349923102555E-13   1.95587480775639E-11
 13   13     2.25467639652602E-15   5.86215863096766E-14
 14   13     5.54182276393631E-14   1.49629214626280E-12
 15   13     2.62531956091611E-20   7.35089477056510E-19
 16   13     4.37833522348389E-23   1.26971721481033E-21
 17   13     1.73934419470867E-28   5.21803258412601E-27
 18   13     4.66777141565716E-30   1.44700913885372E-28
 19   13     1.60746979118404E-33   5.14390333178893E-32
 20   13     5.92824075603157E-37   1.95631944949042E-35
 21   13     2.23190131900082E-43   7.58846448460280E-42
 22   13     2.86182269012648E-47   1.00163794154427E-45
 23   13     2.23832838768508E-50   8.05798219566630E-49
 24   13     4.07663134292796E-54   1.50835359688334E-52
 25   13     1.91740091041104E-61   7.28612345956197E-60
 26   13     9.05932880362645E-64   3.53313823341432E-62
 27   13     3.95618657223248E-68   1.58247462889299E-66
 28   13     1.08893288083033E-73   4.46462481140435E-72
 29   13     3.25684738343087E-89   1.36787590104097E-87
 30   13     1.00000000000000E-99   1.00000000000000E-99
 31   13     1.00000000000000E-99   1.00000000000000E-99
 32   13     1.00000000000000E-99   1.00000000000000E-99
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     1.00000000000000E-99   1.00000000000000E-99
 36   13     1.00000000000000E-99   1.00000000000000E-99
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     2.41655308573522E-26   5.31641678861748E-25
  9   14     8.35668387883628E-29   1.92203729213234E-27
 10   14     2.18325153924783E-20   5.23980369419480E-19
 11   14     5.14964882571909E-19   1.28741220642977E-17
 12   14     1.17397141288321E-12   3.05232567349636E-11
 13   14     1.68173241253034E-13   4.54067751383192E-12
