    time    temp    dens
   9.67592975104028E-01   6.06791563214937E-02   8.76761915596575E-01
     nin     zin       y       x
  1    0     3.22503568538880E-10   3.22503568538880E-10
  0    1     7.51703363205882E-01   7.51703363205882E-01
  1    1     2.45803064034985E-06   4.91606128069969E-06
  2    1     8.16888064722225E-08   2.45066419416668E-07
  1    2     1.28730431357102E-05   3.86191294071305E-05
  2    2     6.15318157134362E-02   2.46127262853745E-01
  4    2     9.17051614578392E-23   5.50230968747035E-22
  3    3     2.58911208294742E-15   1.55346724976845E-14
  4    3     5.06972277869180E-10   3.54880594508426E-09
  5    3     2.86383132638681E-17   2.29106506110945E-16
  6    3     2.58222785444636E-24   2.32400506900172E-23
  3    4     2.18702932383745E-09   1.53092052668621E-08
  5    4     1.49921459967605E-14   1.34929313970845E-13
  6    4     3.30622816669395E-15   3.30622816669395E-14
  7    4     5.03483774394427E-23   5.53832151833870E-22
  8    4     1.37024182595493E-31   1.64429019114592E-30
  3    5     2.69773533854439E-12   2.15818827083551E-11
  5    5     1.37998952459747E-09   1.37998952459747E-08
  6    5     5.16110639087110E-08   5.67721702995822E-07
  7    5     2.96933853267387E-15   3.56320623920864E-14
  8    5     8.50534824837630E-19   1.10569527228892E-17
  9    5     1.44584133238059E-29   2.02417786533282E-28
  3    6     3.32894855262794E-11   2.99605369736514E-10
  4    6     1.73066458151119E-07   1.73066458151119E-06
  5    6     3.91986724296710E-06   4.31185396726381E-05
  6    6     3.26976947813695E-06   3.92372337376434E-05
  7    6     3.14527431665181E-07   4.08885661164736E-06
  8    6     4.66516964338996E-10   6.53123750074595E-09
  9    6     6.50900647197843E-17   9.76350970796765E-16
 10    6     5.63214438910051E-18   9.01143102256081E-17
 11    6     1.48233631800813E-26   2.51997174061382E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.63074101829880E-28   1.79381512012868E-27
  5    7     5.91466860439172E-16   7.09760232527006E-15
  6    7     1.40904042045715E-06   1.83175254659430E-05
  7    7     1.17218055961644E-06   1.64105278346302E-05
  8    7     5.00411292324322E-07   7.50616938486482E-06
  9    7     4.62049358722198E-14   7.39278973955517E-13
 10    7     2.24378021027453E-13   3.81442635746670E-12
 11    7     4.64548728732967E-16   8.36187711719340E-15
 12    7     1.30984234866775E-16   2.48870046246873E-15
 13    7     1.46966140161089E-20   2.93932280322177E-19
 14    7     3.69182982667513E-22   7.75284263601777E-21
  5    8     8.35598230834954E-20   1.08627770008544E-18
  6    8     1.44106367511117E-05   2.01748914515564E-04
  7    8     7.89484974509330E-06   1.18422746176400E-04
  8    8     8.83892833449230E-06   1.41422853351877E-04
  9    8     3.60542573547104E-07   6.12922375030077E-06
 10    8     8.95429152570517E-09   1.61177247462693E-07
 11    8     9.99713575513578E-16   1.89945579347580E-14
 12    8     6.16678465410012E-17   1.23335693082002E-15
 13    8     8.56802172711202E-21   1.79928456269352E-19
 14    8     4.84511650253558E-22   1.06592563055783E-20
  5    9     6.91936662180734E-72   9.68711327053028E-71
  6    9     2.71375799195565E-17   4.07063698793348E-16
  7    9     1.62801154266356E-18   2.60481846826170E-17
  8    9     7.94894370482671E-07   1.35132042982054E-05
  9    9     1.54007706445799E-07   2.77213871602439E-06
 10    9     3.76943354126016E-10   7.16192372839431E-09
 11    9     7.26114313741397E-14   1.45222862748279E-12
 12    9     8.92423758799730E-16   1.87408989347943E-14
 13    9     1.55733751197839E-17   3.42614252635247E-16
 14    9     1.12631892372237E-20   2.59053352456146E-19
 15    9     5.72259797116164E-22   1.37342351307879E-20
 16    9     8.72496225107783E-24   2.18124056276946E-22
 17    9     1.71887796307968E-26   4.46908270400717E-25
  7   10     4.13670171910751E-16   7.03239292248277E-15
  8   10     2.91355760070810E-07   5.24440368127458E-06
  9   10     2.26245164084500E-09   4.29865811760550E-08
 10   10     2.73708077278080E-08   5.47416154556160E-07
 11   10     3.84863459143540E-10   8.08213264201433E-09
