    time    temp    dens
   1.75870842758523E-01   6.28292634292353E-01   9.21135655440128E+02
     nin     zin       y       x
  1    0     2.15643836179543E-10   2.15643836179543E-10
  0    1     7.52176812636784E-01   7.52176812636784E-01
  1    1     2.05698825543101E-08   4.11397651086203E-08
  2    1     2.36997585911281E-10   7.10992757733842E-10
  1    2     2.33661474654808E-06   7.00984423964425E-06
  2    2     6.13910519562812E-02   2.45564207825125E-01
  4    2     2.57263580057659E-29   1.54358148034596E-28
  3    3     1.07666370991801E-17   6.45998225950803E-17
  4    3     4.91723060625656E-12   3.44206142437959E-11
  5    3     5.67335870994155E-22   4.53868696795324E-21
  6    3     9.90067380880953E-27   8.91060642792857E-26
  3    4     6.85319404862686E-07   4.79723583403880E-06
  5    4     6.77804978715610E-22   6.10024480844049E-21
  6    4     2.85725664692936E-23   2.85725664692936E-22
  7    4     4.08048036425785E-36   4.48852840068363E-35
  8    4     1.31499299651574E-42   1.57799159581888E-41
  3    5     9.28845519635659E-13   7.43076415708527E-12
  5    5     4.69667952396380E-17   4.69667952396380E-16
  6    5     2.19031180498725E-14   2.40934298548598E-13
  7    5     1.89860616172509E-22   2.27832739407011E-21
  8    5     4.05807032358266E-25   5.27549142065746E-24
  9    5     6.49439474012464E-34   9.09215263617450E-33
  3    6     2.69006102770272E-11   2.42105492493245E-10
  4    6     4.19325766996806E-08   4.19325766996806E-07
  5    6     2.14311870636355E-06   2.35743057699991E-05
  6    6     7.50110856969174E-09   9.00133028363009E-08
  7    6     2.06082484614972E-12   2.67907229999463E-11
  8    6     1.18867289469808E-14   1.66414205257731E-13
  9    6     4.06637793058688E-26   6.09956689588032E-25
 10    6     1.34411971987655E-25   2.15059155180248E-24
 11    6     9.42345571211197E-36   1.60198747105904E-34
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     9.52859724052825E-24   1.04814569645811E-22
  5    7     8.15919599499936E-09   9.79103519399923E-08
  6    7     1.42123864014941E-08   1.84761023219423E-07
  7    7     5.53899286564033E-09   7.75459001189646E-08
