    time    temp    dens
   5.56697974847382E+03   1.00000000000000E-02   4.60363488634036E-12
     nin     zin       y       x
  1    0     4.03337337077349E-10   4.03337337077349E-10
  0    1     7.51690307508367E-01   7.51690307508367E-01
  1    1     7.29788480754025E-06   1.45957696150805E-05
  2    1     9.83460981467113E-07   2.95038294440134E-06
  1    2     1.19839323774348E-05   3.59517971323044E-05
  2    2     6.15332513500940E-02   2.46133005400376E-01
  4    2     7.82309931438412E-29   4.69385958863047E-28
  3    3     7.09800634950072E-14   4.25880380970043E-13
  4    3     3.03925909954367E-09   2.12748136968057E-08
  5    3     4.43970955943388E-26   3.55176764754711E-25
  6    3     1.40441622102364E-43   1.26397459892128E-42
  3    4     1.10482898079120E-09   7.73380286553843E-09
  5    4     2.37380289989565E-13   2.13642260990609E-12
  6    4     2.36398167141534E-14   2.36398167141534E-13
  7    4     3.82872740888420E-31   4.21160014977262E-30
  8    4     7.85086159932023E-51   9.42103391918427E-50
  3    5     4.95680945470090E-35   3.96544756376072E-34
  5    5     1.72925261852706E-07   1.72925261852706E-06
  6    5     3.88839550941592E-06   4.27723506035751E-05
  7    5     2.09849797092268E-22   2.51819756510722E-21
  8    5     3.72612408832451E-25   4.84396131482186E-24
  9    5     6.17629119752728E-48   8.64680767653820E-47
  3    6     3.32894855867319E-11   2.99605370280587E-10
  4    6     3.62595099580474E-21   3.62595099580474E-20
  5    6     1.64166312618108E-07   1.80582943879919E-06
  6    6     3.32518101489551E-06   3.99021721787461E-05
  7    6     1.72111577621872E-06   2.23745050908433E-05
  8    6     5.71335690996553E-10   7.99869967395174E-09
  9    6     5.97863566116961E-24   8.96795349175441E-23
 10    6     4.51783213574248E-24   7.22853141718797E-23
 11    6     8.55223885413847E-45   1.45388060520354E-43
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.18748964268390E-86   3.50623860695229E-85
  5    7     4.37687294597521E-23   5.25224753517025E-22
  6    7     2.18939881493060E-09   2.84621845940978E-08
  7    7     1.54094830908636E-05   2.15732763272090E-04
  8    7     8.35457971753973E-06   1.25318695763096E-04
  9    7     7.50747216898019E-21   1.20119554703683E-19
