    time    temp    dens
   9.52463905165503E-01   6.16684603094586E-02   9.19208892809368E-01
     nin     zin       y       x
  1    0     3.20321571058631E-10   3.20321571058631E-10
  0    1     7.51703654665880E-01   7.51703654665880E-01
  1    1     2.40367358100396E-06   4.80734716200791E-06
  2    1     7.86124341078082E-08   2.35837302323425E-07
  1    2     1.28664595874384E-05   3.85993787623151E-05
  2    2     6.15317622059059E-02   2.46127048823624E-01
  4    2     8.58227418955769E-23   5.14936451373462E-22
  3    3     2.44625054859017E-15   1.46775032915410E-14
  4    3     4.84367664847455E-10   3.39057365393219E-09
  5    3     2.50596572534012E-17   2.00477258027210E-16
  6    3     2.27093686981571E-24   2.04384318283414E-23
  3    4     2.20905305244993E-09   1.54633713671495E-08
  5    4     1.36801299033629E-14   1.23121169130266E-13
  6    4     3.07734486727780E-15   3.07734486727780E-14
  7    4     4.53265264943401E-23   4.98591791437741E-22
  8    4     1.27170550755140E-31   1.52604660906169E-30
  3    5     2.73934784238535E-12   2.19147827390828E-11
  5    5     1.29819432912056E-09   1.29819432912056E-08
  6    5     4.92575225535150E-08   5.41832748088665E-07
  7    5     3.03449768979550E-15   3.64139722775460E-14
  8    5     8.72495535556741E-19   1.13424419622376E-17
  9    5     1.57193976132334E-29   2.20071566585268E-28
  3    6     3.32894855125311E-11   2.99605369612780E-10
  4    6     1.73160519232180E-07   1.73160519232180E-06
  5    6     3.91989082807695E-06   4.31187991088465E-05
  6    6     3.26849704666506E-06   3.92219645599808E-05
  7    6     3.13985453961726E-07   4.08181090150244E-06
  8    6     4.65030422697949E-10   6.51042591777128E-09
  9    6     6.44858547118664E-17   9.67287820677996E-16
 10    6     5.57035941593357E-18   8.91257506549371E-17
 11    6     1.50885671906262E-26   2.56505642240645E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.01127349917789E-28   2.21240084909568E-27
  5    7     7.04739844933291E-16   8.45687813919949E-15
  6    7     1.40958898602600E-06   1.83246568183379E-05
  7    7     1.16902654207020E-06   1.63663715889829E-05
  8    7     4.95721616824178E-07   7.43582425236267E-06
  9    7     4.57283138684127E-14   7.31653021894603E-13
 10    7     2.24842294198485E-13   3.82231900137424E-12
 11    7     4.69275944852907E-16   8.44696700735233E-15
 12    7     1.33700073987960E-16   2.54030140577123E-15
 13    7     1.51687345084055E-20   3.03374690168109E-19
 14    7     3.85563701863776E-22   8.09683773913930E-21
  5    8     8.69784681947359E-20   1.13072008653157E-18
  6    8     1.44185166032471E-05   2.01859232445459E-04
  7    8     7.90052514413976E-06   1.18507877162096E-04
  8    8     8.83892743679675E-06   1.41422838988748E-04
  9    8     3.59793007538559E-07   6.11648112815550E-06
 10    8     8.83369902337588E-09   1.59006582420766E-07
 11    8     9.87146644581287E-16   1.87557862470445E-14
 12    8     6.12848148187659E-17   1.22569629637532E-15
 13    8     8.49807598531133E-21   1.78459595691538E-19
 14    8     4.82497832736658E-22   1.06149523202065E-20
  5    9     6.93454556375546E-72   9.70836378925765E-71
  6    9     2.20141723679579E-17   3.30212585519369E-16
  7    9     1.34084465647533E-18   2.14535145036053E-17
  8    9     7.96519502140697E-07   1.35408315363918E-05
  9    9     1.52357760479684E-07   2.74243968863431E-06
 10    9     3.74989631875834E-10   7.12480300564085E-09
 11    9     7.25250943730885E-14   1.45050188746177E-12
 12    9     8.87988358561898E-16   1.86477555297999E-14
 13    9     1.56115586859836E-17   3.43454291091639E-16
 14    9     1.12459112913430E-20   2.58655959700890E-19
 15    9     5.80312386182101E-22   1.39274972683704E-20
 16    9     9.11859553046012E-24   2.27964888261503E-22
 17    9     1.78900458817465E-26   4.65141192925409E-25
  7   10     4.54974461498417E-16   7.73456584547308E-15
  8   10     2.93410832750038E-07   5.28139498950068E-06
  9   10     2.26439004002394E-09   4.30234107604548E-08
 10   10     2.73669175435433E-08   5.47338350870866E-07
 11   10     3.83156919416979E-10   8.04629530775655E-09
 12   10     1.79347272123520E-09   3.94563998671744E-08
 13   10     1.25001643211056E-14   2.87503779385428E-13
 14   10     6.33688850293714E-16   1.52085324070491E-14
 15   10     3.37462340286364E-17   8.43655850715910E-16
 16   10     1.18574408435127E-17   3.08293461931331E-16
 17   10     1.84433464524982E-22   4.97970354217451E-21
 18   10     7.15170021086313E-26   2.00247605904168E-24
 19   10     3.24714801173423E-29   9.41672923402926E-28
 20   10     3.38263727348366E-31   1.01479118204510E-29
 21   10     2.10092152529187E-36   6.51285672840479E-35
 22   10     1.31645689624023E-39   4.21266206796874E-38
 23   10     4.71893142848537E-43   1.55724737140017E-41
 24   10     2.96698860692323E-47   1.00877612635390E-45
 25   10     2.65871352128311E-96   9.30549732449089E-95
 26   10     4.23442925930910E-95   1.52439453335128E-93
 27   10     1.00691694658768E-94   3.72559270237440E-93
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     4.89861362799509E-17   9.30736589319066E-16
  9   11     9.84617219528440E-11   1.96923443905688E-09
 10   11     1.60971960295091E-09   3.38041116619692E-08
 11   11     3.97799533581752E-09   8.75158973879853E-08
 12   11     4.45759820609485E-09   1.02524758740182E-07
 13   11     2.07723232882854E-12   4.98535758918850E-11
 14   11     7.74459335662913E-14   1.93614833915728E-12
 15   11     6.84750102628602E-15   1.78035026683436E-13
 16   11     7.60882923274463E-16   2.05438389284105E-14
 17   11     1.36863255416938E-19   3.83217115167425E-18
 18   11     8.86193605621404E-23   2.56996145630207E-21
 19   11     3.66048013000343E-25   1.09814403900103E-23
 20   11     1.56127067440919E-27   4.83993909066849E-26
 21   11     4.48629922153096E-32   1.43561575088991E-30
 22   11     5.71365149822594E-35   1.88550499441456E-33
 23   11     7.79463687858551E-39   2.65017653871907E-37
 24   11     9.38928252552354E-43   3.28624888393324E-41
 25   11     3.66188315514651E-47   1.31827793585274E-45
 26   11     1.66682027739148E-52   6.16723502634846E-51
 27   11     2.31267409654061E-83   8.78816156685430E-82
 28   11     1.58641009158747E-93   6.18699935719112E-92
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     1.30537946370471E-15   2.61075892740941E-14
  9   12     1.44752664709290E-11   3.03980595889509E-10
 10   12     6.91658402211958E-09   1.52164848486631E-07
 11   12     2.80624133300876E-09   6.45435506592016E-08
 12   12     8.16039450465266E-09   1.95849468111664E-07
 13   12     1.64752704515674E-08   4.11881761289184E-07
 14   12     8.93934232109800E-09   2.32422900348548E-07
 15   12     2.39872470737575E-13   6.47655670991454E-12
 16   12     2.47401449663386E-14   6.92724059057481E-13
 17   12     5.24961273198857E-16   1.52238769227668E-14
 18   12     1.44051931836408E-16   4.32155795509223E-15
 19   12     9.72695957390357E-21   3.01535746791011E-19
 20   12     9.51038040393979E-23   3.04332172926073E-21
 21   12     6.42321966374516E-27   2.11966248903590E-25
 22   12     6.82777533170478E-30   2.32144361277963E-28
 23   12     6.04855039120981E-31   2.11699263692343E-29
 24   12     1.36411089918270E-34   4.91079923705773E-33
 25   12     6.72860220151446E-37   2.48958281456035E-35
 26   12     3.45844246511352E-39   1.31420813674314E-37
 27   12     7.87043777035279E-46   3.06947073043759E-44
 28   12     1.49927584909627E-53   5.99710339638507E-52
 29   12     3.19574680755944E-94   1.31025619109937E-92
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     7.30729094089528E-20   1.53453109758801E-18
  9   13     2.07340468391661E-17   4.56149030461655E-16
 10   13     2.47604044480649E-14   5.69489302305492E-13
 11   13     6.36688455729222E-10   1.52805229375013E-08
