    time    temp    dens
   1.19446879953885E-01   3.19012399948525E+00   1.20557290298809E+05
     nin     zin       y       x
  1    0     2.19980655933176E-08   2.19980655933176E-08
  0    1     7.58597463218722E-01   7.58597463218722E-01
  1    1     2.48058994520890E-10   4.96117989041780E-10
  2    1     4.66028573074190E-14   1.39808571922257E-13
  1    2     9.88258844136862E-08   2.96477653241059E-07
  2    2     6.02801473627200E-02   2.41120589450880E-01
  4    2     2.09943921309671E-27   1.25966352785803E-26
  3    3     3.72721944922206E-15   2.23633166953324E-14
  4    3     2.85423552865102E-17   1.99796487005571E-16
  5    3     5.14496900097204E-28   4.11597520077763E-27
  6    3     2.35552111175855E-35   2.11996900058269E-34
  3    4     3.65322919726386E-12   2.55726043808470E-11
  5    4     8.78593089324506E-20   7.90733780392055E-19
  6    4     1.65743747549208E-23   1.65743747549208E-22
  7    4     6.32677316512501E-36   6.95945048163751E-35
  8    4     4.04277981415076E-45   4.85133577698091E-44
  3    5     7.48681255201594E-18   5.98945004161275E-17
  5    5     3.35539719194322E-15   3.35539719194322E-14
  6    5     8.66438508516457E-22   9.53082359368103E-21
  7    5     1.65632417110320E-28   1.98758900532384E-27
  8    5     9.76035930241575E-32   1.26884670931405E-30
  9    5     1.09302059994560E-43   1.53022883992385E-42
  3    6     6.51114648225378E-22   5.86003183402840E-21
  4    6     1.31390947504484E-15   1.31390947504484E-14
  5    6     1.71948635231188E-14   1.89143498754307E-13
  6    6     4.43094009767695E-11   5.31712811721234E-10
  7    6     5.88658464854137E-15   7.65256004310378E-14
  8    6     1.54288622464748E-19   2.16004071450648E-18
  9    6     4.75443980275857E-31   7.13165970413785E-30
 10    6     9.44474334098750E-36   1.51115893455800E-34
 11    6     1.41626379205661E-47   2.40764844649624E-46
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.08322076671879E-23   2.29154284339067E-22
  5    7     1.06844394684687E-19   1.28213273621624E-18
  6    7     9.48338695216506E-14   1.23284030378146E-12
  7    7     1.71719729098757E-12   2.40407620738260E-11
  8    7     9.73114377224368E-18   1.45967156583655E-16
  9    7     1.14459647866095E-26   1.83135436585753E-25
 10    7     5.12428952183914E-21   8.71129218712653E-20
 11    7     6.54333644200821E-28   1.17780055956148E-26
 12    7     5.58553016030770E-25   1.06125073045846E-23
 13    7     3.13003131171590E-35   6.26006262343180E-34
 14    7     3.57799261079839E-26   7.51378448267662E-25
  5    8     3.26189600962171E-23   4.24046481250823E-22
  6    8     8.78830273291034E-13   1.23036238260745E-11
  7    8     8.51825122070006E-11   1.27773768310501E-09
  8    8     3.83058708922112E-09   6.12893934275379E-08
  9    8     1.37876193707072E-15   2.34389529302023E-14
 10    8     5.10540185011303E-23   9.18972333020346E-22
 11    8     1.19011777674222E-29   2.26122377581022E-28
 12    8     6.45517767433126E-26   1.29103553486625E-24
 13    8     5.52502005954947E-37   1.16025421250539E-35
 14    8     4.97923246513835E-41   1.09543114233044E-39
  5    9     1.65172216804459E-40   2.31241103526243E-39
  6    9     1.21062310718337E-20   1.81593466077505E-19
  7    9     5.33596279907088E-17   8.53754047851341E-16
  8    9     2.23021726307297E-13   3.79136934722404E-12
  9    9     3.01714294162122E-16   5.43085729491819E-15
 10    9     7.37125485689575E-20   1.40053842281019E-18
 11    9     1.05788764505903E-25   2.11577529011806E-24
 12    9     4.75977492598537E-26   9.99552734456929E-25
 13    9     8.96320753112111E-31   1.97190565684664E-29
 14    9     2.02144074366841E-34   4.64931371043735E-33
 15    9     5.10460017861471E-38   1.22510404286753E-36
 16    9     9.12426326402209E-42   2.28106581600552E-40
 17    9     9.66179109628782E-46   2.51206568503483E-44
  7   10     6.13811219687312E-23   1.04347907346843E-21
  8   10     8.67879587638731E-15   1.56218325774972E-13
  9   10     7.90286207818494E-14   1.50154379485514E-12
 10   10     2.77881649922530E-11   5.55763299845060E-10
 11   10     6.72036774423514E-16   1.41127722628938E-14
 12   10     7.51586067566824E-18   1.65348934864701E-16
 13   10     9.62488420905970E-28   2.21372336808373E-26
 14   10     6.99191323378860E-27   1.67805917610926E-25
 15   10     9.54235416392407E-31   2.38558854098102E-29
 16   10     6.93043411903014E-33   1.80191287094784E-31
 17   10     8.49638385713855E-41   2.29402364142741E-39
 18   10     5.59559211930471E-44   1.56676579340532E-42
 19   10     1.91622133933908E-48   5.55704188408332E-47
 20   10     9.91201900686168E-53   2.97360570205850E-51
 21   10     3.93279118993579E-58   1.21916526888009E-56
 22   10     4.05552724734057E-61   1.29776871914898E-59
