    time    temp    dens
   9.90789065724521E-01   5.92217017033140E-02   8.16612797197406E-01
     nin     zin       y       x
  1    0     3.25839589001762E-10   3.25839589001762E-10
  0    1     7.51702939682499E-01   7.51702939682499E-01
  1    1     2.54026128336476E-06   5.08052256672953E-06
  2    1     8.65545405099589E-08   2.59663621529877E-07
  1    2     1.28807208968091E-05   3.86421626904272E-05
  2    2     6.15318927657650E-02   2.46127571063060E-01
  4    2     1.01003190218865E-22   6.06019141313193E-22
  3    3     2.81823968821148E-15   1.69094381292689E-14
  4    3     5.41316962896597E-10   3.78921874027618E-09
  5    3     3.47118884259874E-17   2.77695107407899E-16
  6    3     3.11110807021875E-24   2.79999726319688E-23
  3    4     2.15395603425924E-09   1.50776922398147E-08
  5    4     1.71081521089618E-14   1.53973368980656E-13
  6    4     3.66392583444155E-15   3.66392583444155E-14
  7    4     5.85114779851254E-23   6.43626257836379E-22
  8    4     1.52026237655472E-31   1.82431485186567E-30
  3    5     2.63545681399528E-12   2.10836545119623E-11
  5    5     1.50728368298392E-09   1.50728368298392E-08
  6    5     5.51298567072078E-08   6.06428423779285E-07
  7    5     2.86094274842240E-15   3.43313129810687E-14
  8    5     8.18171103653389E-19   1.06362243474941E-17
  9    5     1.27457246352061E-29   1.78440144892886E-28
  3    6     3.32894855423978E-11   2.99605369881580E-10
  4    6     1.72922341661682E-07   1.72922341661682E-06
  5    6     3.91980138649307E-06   4.31178152514238E-05
  6    6     3.27162140069178E-06   3.92594568083014E-05
  7    6     3.15316547816263E-07   4.09911512161142E-06
  8    6     4.68693266936682E-10   6.56170573711355E-09
  9    6     6.59373623064879E-17   9.89060434597318E-16
 10    6     5.71853107057872E-18   9.14964971292594E-17
 11    6     1.43984137214796E-26   2.44773033265153E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.18230771358187E-28   1.30053848494006E-27
  5    7     4.60558716372680E-16   5.52670459647216E-15
  6    7     1.40824172188638E-06   1.83071423845230E-05
  7    7     1.17693353646493E-06   1.64770695105091E-05
  8    7     5.07290181834047E-07   7.60935272751071E-06
  9    7     4.68932446249543E-14   7.50291913999269E-13
 10    7     2.23661547075871E-13   3.80224630028981E-12
 11    7     4.57236842060074E-16   8.23026315708133E-15
 12    7     1.26885306777432E-16   2.41082082877121E-15
 13    7     1.40020542152466E-20   2.80041084304932E-19
 14    7     3.45804062305403E-22   7.26188530841346E-21
  5    8     7.86965250299506E-20   1.02305482538936E-18
  6    8     1.43990235300854E-05   2.01586329421196E-04
  7    8     7.88653803233141E-06   1.18298070484971E-04
  8    8     8.83892964516518E-06   1.41422874322643E-04
  9    8     3.61641728975701E-07   6.14790939258691E-06
 10    8     9.13245499028552E-09   1.64384189825139E-07
 11    8     1.01807917751614E-15   1.93435043728066E-14
 12    8     6.22248907039736E-17   1.24449781407947E-15
 13    8     8.66985764540424E-21   1.82067010553489E-19
 14    8     4.87300541447699E-22   1.07206119118494E-20
  5    9     6.89730584527694E-72   9.65622818338771E-71
  6    9     3.73116109252413E-17   5.59674163878620E-16
  7    9     2.19860243728488E-18   3.51776389965580E-17
  8    9     7.92520219750162E-07   1.34728437357528E-05
  9    9     1.56514619839794E-07   2.81726315711629E-06
 10    9     3.79879006575723E-10   7.21770112493874E-09
 11    9     7.27220950636915E-14   1.45444190127383E-12
 12    9     8.98756802939538E-16   1.88738928617303E-14
 13    9     1.55153436871024E-17   3.41337561116253E-16
 14    9     1.12853329239357E-20   2.59562657250521E-19
 15    9     5.59837556193418E-22   1.34361013486420E-20
 16    9     8.16419052674159E-24   2.04104763168540E-22
 17    9     1.61874761199525E-26   4.20874379118764E-25
  7   10     3.57632010785174E-16   6.07974418334795E-15
  8   10     2.88254742710427E-07   5.18858536878769E-06
  9   10     2.25953499142301E-09   4.29311648370371E-08
 10   10     2.73764707496318E-08   5.47529414992636E-07
 11   10     3.87396271328866E-10   8.13532169790618E-09
 12   10     1.80785630945632E-09   3.97728388080391E-08
 13   10     1.26615994511082E-14   2.91216787375488E-13
 14   10     6.40310351883903E-16   1.53674484452137E-14
 15   10     3.30638056064643E-17   8.26595140161607E-16
 16   10     1.08761040265140E-17   2.82778704689364E-16
 17   10     1.69651573891756E-22   4.58059249507742E-21
 18   10     1.19905495900535E-24   3.35735388521499E-23
 19   10     2.94606039395006E-29   8.54357514245517E-28
 20   10     3.06126750669865E-31   9.18380252009595E-30
 21   10     1.86445326358897E-36   5.77980511712580E-35
 22   10     1.14411432283882E-39   3.66116583308421E-38
 23   10     3.76638775961015E-43   1.24290796067135E-41
 24   10     2.42455853942084E-47   8.24349903403087E-46
 25   10     1.72053524321066E-96   6.02187335123731E-95
 26   10     2.74169118978501E-95   9.87008828322604E-94
 27   10     6.52226040540880E-95   2.41323635000126E-93
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     4.96418278970109E-17   9.43194730043206E-16
  9   11     9.17140142205419E-11   1.83428028441084E-09
 10   11     1.60785694811582E-09   3.37649959104323E-08
 11   11     4.02076693247399E-09   8.84568725144279E-08
 12   11     4.47629476939388E-09   1.02954779696059E-07
 13   11     2.11841920873218E-12   5.08420610095722E-11
 14   11     7.81412893788974E-14   1.95353223447244E-12
 15   11     6.76384371726653E-15   1.75859936648930E-13
 16   11     7.14809436617021E-16   1.92998547886596E-14
 17   11     1.27071752903684E-19   3.55800908130316E-18
 18   11     1.66400559339964E-21   4.82561622085894E-20
 19   11     3.32036842307887E-25   9.96110526923660E-24
 20   11     1.41847259289149E-27   4.39726503796363E-26
 21   11     4.06950546819045E-32   1.30224174982094E-30
 22   11     5.15225632638568E-35   1.70024458770727E-33
 23   11     6.85897192195076E-39   2.33205045346326E-37
 24   11     7.91949641806728E-43   2.77182374632355E-41
 25   11     2.92790702507840E-47   1.05404652902822E-45
 26   11     1.35803357174928E-52   5.02472421547235E-51
 27   11     1.65220690259284E-83   6.27838622985279E-82
 28   11     1.05237113915279E-93   4.10424744269589E-92
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     9.96517366458509E-16   1.99303473291702E-14
  9   12     1.13408759503210E-11   2.38158394956741E-10
 10   12     6.85737157550189E-09   1.50862174661041E-07
 11   12     2.78500513489658E-09   6.40551181026214E-08
 12   12     8.21291026408772E-09   1.97109846338105E-07
 13   12     1.65685920479680E-08   4.14214801199199E-07
 14   12     8.93942211583087E-09   2.32424975011603E-07
 15   12     2.42111994022006E-13   6.53702383859417E-12
 16   12     2.49159271673962E-14   6.97645960687093E-13
 17   12     5.18218270191875E-16   1.50283298355644E-14
 18   12     1.36442723766547E-16   4.09328171299640E-15
 19   12     8.95812352850862E-21   2.77701829383767E-19
 20   12     1.75909476672734E-22   5.62910325352750E-21
