    time    temp    dens
   2.48408889698788E-01   2.96328528042563E-01   9.74674454670956E+01
     nin     zin       y       x
  1    0     2.52644845663379E-10   2.52644845663379E-10
  0    1     7.51838553884639E-01   7.51838553884639E-01
  1    1     9.48086852963219E-08   1.89617370592644E-07
  2    1     2.43701464455875E-09   7.31104393367626E-09
  1    2     5.13438793967032E-06   1.54031638190110E-05
  2    2     6.14936617563938E-02   2.45974647025575E-01
  4    2     1.93605260351777E-26   1.16163156211066E-25
  3    3     3.51700757335979E-17   2.11020454401588E-16
  4    3     6.61291804734810E-12   4.62904263314367E-11
  5    3     6.84081648397986E-23   5.47265318718389E-22
  6    3     1.25540902017205E-26   1.12986811815484E-25
  3    4     5.33795224632756E-08   3.73656657242930E-07
  5    4     1.81784040463950E-19   1.63605636417555E-18
  6    4     9.66017873041512E-20   9.66017873041512E-19
  7    4     4.31636678446432E-31   4.74800346291075E-30
  8    4     3.31926317823683E-38   3.98311581388419E-37
  3    5     4.02191380332117E-13   3.21753104265694E-12
  5    5     9.51793085148614E-15   9.51793085148614E-14
  6    5     1.20421895434414E-12   1.32464084977856E-11
  7    5     4.81242967761929E-19   5.77491561314315E-18
  8    5     1.09276169816168E-21   1.42059020761018E-20
  9    5     3.88748827525728E-30   5.44248358536019E-29
  3    6     3.32609363215030E-11   2.99348426893527E-10
  4    6     1.77186769020993E-07   1.77186769020993E-06
  5    6     3.29153455913120E-06   3.62068801504432E-05
  6    6     1.05344488108017E-06   1.26413385729621E-05
  7    6     5.39380660952550E-08   7.01194859238315E-07
  8    6     2.97464115198025E-11   4.16449761277234E-10
  9    6     4.47511768534395E-21   6.71267652801593E-20
 10    6     4.59993348086043E-22   7.35989356937669E-21
 11    6     2.00409102343234E-29   3.40695473983498E-28
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.48582941571433E-24   3.83441235728576E-23
  5    7     3.90020101337473E-08   4.68024121604968E-07
  6    7     1.46024525644265E-06   1.89831883337544E-05
  7    7     3.28143265127881E-07   4.59400571179033E-06
  8    7     1.02508869985533E-10   1.53763304978299E-09
  9    7     2.11514869573748E-18   3.38423791317998E-17
 10    7     2.24960881018865E-13   3.82433497732070E-12
 11    7     4.95494857622702E-17   8.91890743720863E-16
 12    7     2.05305941838354E-17   3.90081289492873E-16
 13    7     7.91743888188241E-22   1.58348777637648E-20
 14    7     1.44064912800484E-22   3.02536316881017E-21
  5    8     2.69345376354070E-08   3.50148989260291E-07
  6    8     1.76977506507875E-05   2.47768509111024E-04
  7    8     1.04677954886328E-05   1.57016932329492E-04
  8    8     8.86658109865591E-06   1.41865297578495E-04
  9    8     5.36955626670523E-08   9.12824565339889E-07
