    time    temp    dens
   9.61633798802659E+01   1.00000000000000E-02   8.93162826107885E-07
     nin     zin       y       x
  1    0     1.46745309703725E-08   1.46745309703725E-08
  0    1     7.51690346729385E-01   7.51690346729385E-01
  1    1     7.27138390330989E-06   1.45427678066198E-05
  2    1     9.76705032132414E-07   2.93011509639724E-06
  1    2     1.19899620648519E-05   3.59698861945556E-05
  2    2     6.15332502129625E-02   2.46133000851850E-01
  4    2     2.67018015856697E-25   1.60210809514018E-24
  3    3     6.54025301770460E-14   3.92415181062276E-13
  4    3     2.96501170240937E-09   2.07550819168656E-08
  5    3     3.14319175441107E-19   2.51455340352886E-18
  6    3     7.18893783053225E-30   6.47004404747903E-29
  3    4     1.10837632303702E-09   7.75863426125911E-09
  5    4     2.22143594171525E-13   1.99929234754373E-12
  6    4     2.34147474526841E-14   2.34147474526841E-13
  7    4     1.53866894573689E-23   1.69253584031057E-22
  8    4     2.23144326189753E-36   2.67773191427703E-35
  3    5     9.99345053834943E-30   7.99476043067954E-29
  5    5     1.67327938870830E-07   1.67327938870830E-06
  6    5     3.77678637734010E-07   4.15446501507411E-06
  7    5     5.55687250800234E-19   6.66824700960281E-18
  8    5     1.34163992521663E-22   1.74413190278161E-21
  9    5     1.57092311855183E-38   2.19929236597256E-37
  3    6     3.32894855867320E-11   2.99605370280588E-10
  4    6     5.66771799390416E-09   5.66771799390416E-08
  5    6     3.67520928873280E-06   4.04273021760608E-05
  6    6     3.32509234768345E-06   3.99011081722013E-05
  7    6     4.80684512521669E-07   6.24889866278169E-06
  8    6     5.67559990796017E-10   7.94583987114424E-09
  9    6     1.69719039673711E-20   2.54578559510566E-19
 10    6     1.65955791499623E-21   2.65529266399397E-20
 11    6     2.24349444960617E-35   3.81394056433050E-34
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.25744496179806E-79   2.48318945797787E-78
  5    7     9.40228291359685E-20   1.12827394963162E-18
  6    7     1.24262107759155E-06   1.61540740086901E-05
  7    7     9.83668744842099E-06   1.37713624277894E-04
  8    7     3.88572705006992E-06   5.82859057510489E-05
  9    7     5.36318402665366E-17   8.58109444264585E-16
 10    7     1.63968923544658E-18   2.78747170025919E-17
 11    7     2.04432740293775E-20   3.67978932528796E-19
 12    7     4.88891479393528E-21   9.28893810847703E-20
 13    7     9.08954709647001E-25   1.81790941929400E-23
 14    7     5.70118579086208E-27   1.19724901608104E-25
  5    8     3.08774309481037E-24   4.01406602325348E-23
  6    8     5.57290988665467E-06   7.80207384131654E-05
  7    8     4.46887016150177E-06   6.70330524225266E-05
  8    8     8.83895520305813E-06   1.41423283248930E-04
  9    8     8.54391470862575E-07   1.45246550046638E-05
 10    8     2.19048639953818E-08   3.94287551916872E-07
 11    8     1.36617904137240E-16   2.59574017860756E-15
 12    8     7.69887621848739E-19   1.53977524369748E-17
 13    8     3.14692388887208E-24   6.60854016663136E-23
 14    8     2.75362480118984E-26   6.05797456261764E-25
  5    9     5.91666754398870E-72   8.28333456158418E-71
  6    9     3.62157414056382E-15   5.43236121084574E-14
  7    9     1.85566533128780E-15   2.96906453006048E-14
  8    9     2.62193986499518E-07   4.45729777049180E-06
  9    9     4.17845547705223E-07   7.52121985869401E-06
 10    9     2.58895874873651E-09   4.91902162259936E-08
 11    9     2.09789768730796E-16   4.19579537461593E-15
 12    9     2.29052645715702E-19   4.81010556002974E-18
 13    9     1.06340411234796E-21   2.33948904716551E-20
 14    9     2.15872515960797E-24   4.96506786709834E-23
 15    9     1.36585464426015E-26   3.27805114622437E-25
 16    9     3.68748555231137E-28   9.21871388077842E-27
 17    9     8.01953909133446E-35   2.08508016374696E-33
  7   10     2.04107070099980E-23   3.46982019169965E-22
  8   10     5.34140381390262E-20   9.61452686502472E-19
  9   10     4.86531435675743E-11   9.24409727783913E-10
 10   10     2.74973297652546E-08   5.49946595305093E-07
 11   10     1.91947081172662E-09   4.03088870462591E-08
 12   10     2.15959396183039E-09   4.75110671602686E-08
 13   10     2.85511785856386E-15   6.56677107469687E-14
 14   10     5.75362802154690E-16   1.38087072517126E-14
 15   10     1.63233792679607E-21   4.08084481699018E-20
 16   10     3.86482893045458E-22   1.00485552191819E-20
 17   10     1.46134416790388E-26   3.94562925334049E-25
 18   10     1.92368453516532E-28   5.38631669846291E-27
 19   10     4.75864245041706E-37   1.38000631062095E-35
 20   10     1.10669877678863E-39   3.32009633036588E-38
 21   10     3.43166106705928E-45   1.06381493078838E-43
 22   10     1.66907459154452E-48   5.34103869294247E-47
 23   10     1.05931977591906E-51   3.49575526053291E-50
 24   10     4.78302211217895E-56   1.62622751814084E-54
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     9.61078679103821E-22   1.82604949029726E-20
  9   11     9.64278190152472E-20   1.92855638030494E-18
 10   11     8.46728400671791E-11   1.77812964141076E-09
 11   11     1.04995310093199E-08   2.30989682205038E-07
 12   11     7.21965770359710E-09   1.66052127182733E-07
 13   11     3.43890508622294E-12   8.25337220693505E-11
 14   11     3.14373543913159E-14   7.85933859782899E-13
 15   11     3.74726215879435E-19   9.74288161286530E-18
 16   11     2.21202493689122E-20   5.97246732960629E-19
 17   11     1.06391785300731E-24   2.97896998842046E-23
 18   11     3.66113189274116E-25   1.06172824889494E-23
 19   11     4.27798135518730E-31   1.28339440655619E-29
 20   11     2.56369932246631E-32   7.94746789964555E-31
 21   11     3.19139641398149E-40   1.02124685247408E-38
 22   11     1.48661358428831E-43   4.90582482815142E-42
 23   11     1.00015142789618E-47   3.40051485484702E-46
 24   11     9.94026236115530E-52   3.47909182640436E-50
 25   11     8.14694519130343E-56   2.93290026886923E-54
 26   11     2.65235248310354E-61   9.81370418748309E-60
 27   11     1.00000000000000E-99   1.00000000000000E-99
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     6.91838565796768E-24   1.38367713159354E-22
  9   12     1.70142740396923E-22   3.57299754833538E-21
 10   12     2.83016923778578E-16   6.22637232312872E-15
 11   12     7.51273931455129E-12   1.72793004234680E-10
 12   12     9.36392110204750E-09   2.24734106449140E-07
 13   12     3.19308204669925E-08   7.98270511674813E-07
 14   12     8.94185072706988E-09   2.32488118903817E-07
 15   12     2.58461774769632E-13   6.97846791878007E-12
 16   12     2.87321985418389E-14   8.04501559171488E-13
 17   12     1.91079131407993E-20   5.54129481083181E-19
 18   12     4.74323940209203E-21   1.42297182062761E-19
 19   12     1.99468519739908E-25   6.18352411193714E-24
 20   12     1.69517897066087E-25   5.42457270611479E-24
 21   12     6.14187226915331E-31   2.02681784882059E-29
 22   12     4.19243576434812E-34   1.42542815987836E-32
 23   12     1.04186896837224E-37   3.64654138930285E-36
 24   12     6.67832702820499E-42   2.40419773015380E-40
 25   12     1.22803809681005E-43   4.54374095819717E-42
 26   12     8.41714179301561E-47   3.19851388134593E-45
 27   12     5.24956376879744E-54   2.04732986983100E-52
 28   12     4.84530376683616E-66   1.93812150673446E-64
 29   12     1.00000000000000E-99   1.00000000000000E-99
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
