    time    temp    dens
   1.20642169543282E-01   3.01359663735078E+00   1.01587920908400E+05
     nin     zin       y       x
  1    0     1.18095153489937E-07   1.18095153489937E-07
  0    1     7.57971194284887E-01   7.57971194284887E-01
  1    1     1.96052694722169E-09   3.92105389444338E-09
  2    1     1.66874583178268E-12   5.00623749534803E-12
  1    2     5.65821772249478E-07   1.69746531674843E-06
  2    2     6.04027356023482E-02   2.41610942409393E-01
  4    2     6.40098718504995E-26   3.84059231102997E-25
  3    3     9.09522490615155E-15   5.45713494369093E-14
  4    3     1.42776148654212E-15   9.99433040579486E-15
  5    3     1.98716777463761E-25   1.58973421971009E-24
  6    3     1.06403512522638E-31   9.57631612703744E-31
  3    4     2.69615422785674E-11   1.88730795949972E-10
  5    4     3.85472226394895E-19   3.46925003755405E-18
  6    4     4.81440427448418E-22   4.81440427448418E-21
  7    4     1.04069538487071E-33   1.14476492335778E-32
  8    4     6.43640184510660E-42   7.72368221412792E-41
  3    5     5.21698150416669E-17   4.17358520333335E-16
  5    5     1.94758184083288E-14   1.94758184083288E-13
  6    5     3.35916696481787E-20   3.69508366129966E-19
  7    5     1.32095680738511E-27   1.58514816886213E-26
  8    5     1.83847214716992E-31   2.39001379132090E-30
  9    5     1.24710929339045E-42   1.74595301074663E-41
  3    6     5.48435915996324E-21   4.93592324396692E-20
  4    6     1.31887919416150E-15   1.31887919416150E-14
  5    6     1.51834356033658E-13   1.67017791637023E-12
  6    6     7.96299429423280E-11   9.55559315307936E-10
  7    6     2.92976126266756E-14   3.80868964146783E-13
  8    6     6.41121795195865E-18   8.97570513274212E-17
  9    6     1.19192867954328E-28   1.78789301931491E-27
 10    6     1.98183262236318E-34   3.17093219578109E-33
 11    6     1.71259593296567E-45   2.91141308604164E-44
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.04898571747560E-23   2.25388428922316E-22
  5    7     9.83611395411836E-19   1.18033367449420E-17
  6    7     2.35087451442572E-13   3.05613686875343E-12
  7    7     1.15399078439480E-11   1.61558709815272E-10
  8    7     7.88370246202013E-17   1.18255536930302E-15
  9    7     6.76774638762949E-26   1.08283942202072E-24
 10    7     4.03612587545434E-20   6.86141398827237E-19
 11    7     7.92873050528146E-27   1.42717149095066E-25
 12    7     7.02134653233373E-24   1.33405584114341E-22
 13    7     2.72792351257902E-33   5.45584702515804E-32
 14    7     3.54313186418601E-26   7.44057691479063E-25
  5    8     3.80375888235942E-22   4.94488654706724E-21
  6    8     5.27113583761340E-12   7.37959017265877E-11
  7    8     1.16549078567100E-10   1.74823617850650E-09
  8    8     1.62018499374705E-08   2.59229598999528E-07
  9    8     7.25277880555737E-15   1.23297239694475E-13
 10    8     3.35296648602253E-22   6.03533967484055E-21
 11    8     1.88779165793474E-28   3.58680415007601E-27
 12    8     3.89704345066207E-25   7.79408690132415E-24
 13    8     1.84703986994399E-35   3.87878372688237E-34
 14    8     1.08943231199078E-39   2.39675108637972E-38
  5    9     1.42655180591821E-42   1.99717252828549E-41
  6    9     4.85744570076893E-20   7.28616855115339E-19
  7    9     5.97512828373523E-17   9.56020525397637E-16
  8    9     9.83276733342508E-13   1.67157044668226E-11
  9    9     2.86789917807464E-16   5.16221852053435E-15
 10    9     3.82824359402470E-18   7.27366282864693E-17
 11    9     4.28760907824394E-25   8.57521815648788E-24
 12    9     2.87995882700811E-25   6.04791353671704E-24
 13    9     2.06530430701397E-29   4.54366947543074E-28
 14    9     4.31877227046237E-33   9.93317622206345E-32
 15    9     1.59827943593767E-36   3.83587064625041E-35
 16    9     1.36216822234788E-40   3.40542055586970E-39
 17    9     2.06734478259960E-44   5.37509643475895E-43
  7   10     2.44764057909921E-22   4.16098898446865E-21
  8   10     5.47447855444772E-14   9.85406139800589E-13
  9   10     5.91542286744235E-13   1.12393034481405E-11
 10   10     9.14446230860118E-11   1.82889246172024E-09
 11   10     1.86514007594282E-14   3.91679415947992E-13
 12   10     7.89518869017673E-16   1.73694151183888E-14
 13   10     5.09350025353951E-25   1.17150505831409E-23
 14   10     6.67209879531869E-26   1.60130371087648E-24
 15   10     7.63920159990195E-29   1.90980039997549E-27
 16   10     1.29560011489250E-30   3.36856029872051E-29
 17   10     6.21625914133186E-39   1.67838996815960E-37
 18   10     2.48503861884933E-42   6.95810813277812E-41
 19   10     4.05422314825045E-47   1.17572471299263E-45
 20   10     1.36129060225898E-50   4.08387180677695E-49
 21   10     2.46644786963512E-56   7.64598839586888E-55
 22   10     6.27633328537011E-59   2.00842665131844E-57
 23   10     4.53318816379933E-66   1.49595209405378E-64
 24   10     8.40493460548319E-73   2.85767776586428E-71
