    time    temp    dens
   9.47872409593178E-01   6.19750244204135E-02   9.32631651556602E-01
     nin     zin       y       x
  1    0     3.19658731719526E-10   3.19658731719526E-10
  0    1     7.51703745638833E-01   7.51703745638833E-01
  1    1     2.38706784115942E-06   4.77413568231883E-06
  2    1     7.76940422999959E-08   2.33082126899988E-07
  1    2     1.28641945446679E-05   3.85925836340036E-05
  2    2     6.15317454264162E-02   2.46126981705665E-01
  4    2     8.40689997745334E-23   5.04413998647200E-22
  3    3     2.40392276830491E-15   1.44235366098295E-14
  4    3     4.77484013876984E-10   3.34238809713889E-09
  5    3     2.40333025279699E-17   1.92266420223759E-16
  6    3     2.18167679360614E-24   1.96350911424553E-23
  3    4     2.21579965958217E-09   1.55105976170752E-08
  5    4     1.32934545926217E-14   1.19641091333595E-13
  6    4     3.00873336709160E-15   3.00873336709160E-14
  7    4     4.38525112276014E-23   4.82377623503616E-22
  8    4     1.24181563091745E-31   1.49017875710094E-30
  3    5     2.75213599903851E-12   2.20170879923081E-11
  5    5     1.27358631618458E-09   1.27358631618458E-08
  6    5     4.85347848681242E-08   5.33882633549366E-07
  7    5     3.05323450785123E-15   3.66388140942148E-14
  8    5     8.79295448846512E-19   1.14308408350047E-17
  9    5     1.61269637553011E-29   2.25777492574216E-28
  3    6     3.32894855077363E-11   2.99605369569627E-10
  4    6     1.73189075778595E-07   1.73189075778595E-06
  5    6     3.91989469744479E-06   4.31188416718926E-05
  6    6     3.26810021820189E-06   3.92172026184227E-05
  7    6     3.13816458473060E-07   4.07961396014978E-06
  8    6     4.64568239016897E-10   6.50395534623655E-09
  9    6     6.42939566351048E-17   9.64409349526572E-16
 10    6     5.55072622103484E-18   8.88116195365574E-17
 11    6     1.51668697380900E-26   2.57836785547531E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.14345666310905E-28   2.35780232941995E-27
  5    7     7.44587827965082E-16   8.93505393558098E-15
  6    7     1.40976003659398E-06   1.83268804757217E-05
  7    7     1.16806041401943E-06   1.63528457962720E-05
  8    7     4.94264853801754E-07   7.41397280702631E-06
  9    7     4.55791119705904E-14   7.29265791529447E-13
 10    7     2.24982684632053E-13   3.82470563874490E-12
 11    7     4.70702759890609E-16   8.47264967803097E-15
 12    7     1.34530577998591E-16   2.55608098197324E-15
 13    7     1.53150321951079E-20   3.06300643902158E-19
 14    7     3.90722445055293E-22   8.20517134616116E-21
  5    8     8.80575016196336E-20   1.14474752105524E-18
  6    8     1.44209584762371E-05   2.01893418667319E-04
  7    8     7.90228952486601E-06   1.18534342872990E-04
  8    8     8.83892715733590E-06   1.41422834517374E-04
  9    8     3.59560125878053E-07   6.11252213992691E-06
 10    8     8.79638471243760E-09   1.58334924823877E-07
 11    8     9.83236798792728E-16   1.86814991770618E-14
 12    8     6.11653271509790E-17   1.22330654301958E-15
 13    8     8.47627210493189E-21   1.78001714203570E-19
 14    8     4.81854664348070E-22   1.06008026156575E-20
  5    9     6.93928298925374E-72   9.71499618495523E-71
  6    9     2.06574752856851E-17   3.09862129285277E-16
  7    9     1.26457182147658E-18   2.02331491436252E-17
  8    9     7.97025366223364E-07   1.35494312257972E-05
  9    9     1.51854646993737E-07   2.73338364588726E-06
 10    9     3.74390228591693E-10   7.11341434324216E-09
 11    9     7.24964875589832E-14   1.44992975117966E-12
 12    9     8.86592200208590E-16   1.86184362043804E-14
 13    9     1.56232022619343E-17   3.43710449762554E-16
 14    9     1.12402003017521E-20   2.58524606940298E-19
 15    9     5.82745690321132E-22   1.39858965677072E-20
 16    9     9.24267688799800E-24   2.31066922199950E-22
 17    9     1.81109609341322E-26   4.70884984287438E-25
  7   10     4.68323840817236E-16   7.96150529389301E-15
  8   10     2.94039792866678E-07   5.29271627160020E-06
  9   10     2.26498429294497E-09   4.30347015659544E-08
 10   10     2.73657044723410E-08   5.47314089446821E-07
 11   10     3.82629983679838E-10   8.03522965727661E-09
 12   10     1.79165984222596E-09   3.94165165289710E-08
 13   10     1.24799207618144E-14   2.87038177521732E-13
 14   10     6.32852909970884E-16   1.51884698393012E-14
 15   10     3.38261963051866E-17   8.45654907629665E-16
 16   10     1.19804303165134E-17   3.11491188229348E-16
 17   10     1.86352503004452E-22   5.03151758112021E-21
 18   10     6.94107162387405E-26   1.94350005468473E-24
 19   10     3.28674179125144E-29   9.53155119462917E-28
 20   10     3.42434266944956E-31   1.02730280083487E-29
 21   10     2.13176218117685E-36   6.60846276164822E-35
 22   10     1.33913438344455E-39   4.28523002702255E-38
 23   10     4.85147068096811E-43   1.60098532471948E-41
 24   10     3.04089891354077E-47   1.03390563060386E-45
 25   10     2.80460753554425E-96   9.81612637440488E-95
 26   10     4.46640989847719E-95   1.60790756345179E-93
 27   10     1.06202483800244E-94   3.92949190060901E-93
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     4.88831392137554E-17   9.28779645061352E-16
  9   11     9.93039863321205E-11   1.98607972664241E-09
 10   11     1.60992181417194E-09   3.38083580976108E-08
 11   11     3.97283570960128E-09   8.74023856112282E-08
 12   11     4.45525817900916E-09   1.02470938117211E-07
 13   11     2.07215636330777E-12   4.97317527193866E-11
 14   11     7.73580155771119E-14   1.93395038942780E-12
 15   11     6.85714806153280E-15   1.78285849599853E-13
 16   11     7.66557337140396E-16   2.06970481027907E-14
 17   11     1.38082111295424E-19   3.86629911627186E-18
 18   11     6.34029085339502E-23   1.83868434748455E-21
 19   11     3.70931899117620E-25   1.11279569735286E-23
 20   11     1.57980520341471E-27   4.89739613058559E-26
 21   11     4.54034834876148E-32   1.45291147160367E-30
 22   11     5.78657113385202E-35   1.90956847417117E-33
 23   11     7.91717432058403E-39   2.69183926899857E-37
 24   11     9.58556633158186E-43   3.35494821605365E-41
 25   11     3.76388299489145E-47   1.35499787816092E-45
 26   11     1.70950291137136E-52   6.32516077207403E-51
 27   11     2.40999257604266E-83   9.15797178896211E-82
 28   11     1.66827715641003E-93   6.50628090999910E-92
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     1.34877494757655E-15   2.69754989515311E-14
  9   12     1.49049336536364E-11   3.13003606726364E-10
 10   12     6.92381968203047E-09   1.52324033004670E-07
 11   12     2.80890682189370E-09   6.46048569035551E-08
 12   12     8.15373082252519E-09   1.95689539740605E-07
 13   12     1.64637565149344E-08   4.11593912873361E-07
 14   12     8.93933270778528E-09   2.32422650402417E-07
 15   12     2.39589194424792E-13   6.46890824946937E-12
 16   12     2.47182035465006E-14   6.92109699302016E-13
 17   12     5.25746983549479E-16   1.52466625229349E-14
 18   12     1.45001442324354E-16   4.35004326973063E-15
 19   12     9.82381348747295E-21   3.04538218111661E-19
 20   12     9.64732150926686E-23   3.08714288296539E-21
 21   12     6.51628846060204E-27   2.15037519199867E-25
 22   12     6.91024373549880E-30   2.34948287006959E-28
 23   12     6.12433658933469E-31   2.14351780626714E-29
 24   12     1.37961604517263E-34   4.96661776262148E-33
 25   12     6.20065675750792E-37   2.29424300027793E-35
 26   12     3.44689918225551E-39   1.30982168925709E-37
 27   12     7.47533732848387E-46   2.91538155810871E-44
 28   12     1.42979310879963E-53   5.71917243519850E-52
 29   12     3.42052777868204E-94   1.40241638925964E-92
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     7.42357004921540E-20   1.55894971033523E-18
  9   13     2.09874507105739E-17   4.61723915632626E-16
 10   13     2.48928014029425E-14   5.72534432267677E-13
 11   13     6.37881683119730E-10   1.53091603948735E-08
 12   13     1.53407599106123E-08   3.83518997765307E-07
 13   13     3.91467976888680E-13   1.01781673991057E-11
 14   13     2.76131615464340E-08   7.45555361753718E-07
 15   13     2.64970319559344E-11   7.41916894766163E-10
 16   13     1.45223694137437E-12   4.21148712998568E-11
 17   13     4.57641084081772E-14   1.37292325224531E-12
 18   13     5.48927010116487E-15   1.70167373136111E-13
 19   13     5.71714949557002E-20   1.82948783858241E-18
 20   13     2.18305556670155E-19   7.20408337011513E-18
 21   13     7.42813185714740E-23   2.52556483143012E-21
 22   13     2.56279126691903E-26   8.96976943421659E-25
 23   13     4.22018519998699E-28   1.51926667199532E-26
 24   13     3.00784177603876E-31   1.11290145713434E-29
 25   13     7.07342552803968E-34   2.68790170065508E-32
 26   13     1.13425024595273E-36   4.42357595921565E-35
 27   13     3.16541504180520E-43   1.26616601672208E-41
 28   13     6.25818264388822E-45   2.56585488399417E-43
