    time    temp    dens
   9.82857637468702E-01   5.97122162651222E-02   8.36542377803423E-01
     nin     zin       y       x
  1    0     3.24700312680172E-10   3.24700312680172E-10
  0    1     7.51703081445079E-01   7.51703081445079E-01
  1    1     2.51229898723695E-06   5.02459797447389E-06
  2    1     8.48705982715474E-08   2.54611794814642E-07
  1    2     1.28784057685258E-05   3.86352173055773E-05
  2    2     6.15318670689210E-02   2.46127468275684E-01
  4    2     9.77888855199425E-23   5.86733313119655E-22
  3    3     2.73852021814521E-15   1.64311213088713E-14
  4    3     5.29623596174000E-10   3.70736517321800E-09
  5    3     3.25555048624434E-17   2.60444038899547E-16
  6    3     2.92322323005571E-24   2.63090090705014E-23
  3    4     2.16516339438584E-09   1.51561437607009E-08
  5    4     1.63712728165776E-14   1.47341455349198E-13
  6    4     3.54084677670600E-15   3.54084677670600E-14
  7    4     5.56599522789528E-23   6.12259475068481E-22
  8    4     1.46922135338504E-31   1.76306562406205E-30
  3    5     2.65654827634855E-12   2.12523862107884E-11
  5    5     1.46352271963823E-09   1.46352271963823E-08
  6    5     5.39394356851968E-08   5.93333792537165E-07
  7    5     2.89900495304272E-15   3.47880594365127E-14
  8    5     8.29061417127531E-19   1.07777984226579E-17
  9    5     1.33034104530870E-29   1.86247746343219E-28
  3    6     3.32894855374655E-11   2.99605369837190E-10
  4    6     1.72971605838534E-07   1.72971605838534E-06
  5    6     3.91982771213089E-06   4.31181048334397E-05
  6    6     3.27100113170539E-06   3.92520135804647E-05
  7    6     3.15052200171505E-07   4.09567860222956E-06
  8    6     4.67962631197621E-10   6.55147683676669E-09
  9    6     6.56579868096879E-17   9.84869802145318E-16
 10    6     5.69009892335313E-18   9.10415827736501E-17
 11    6     1.45459275218649E-26   2.47280767871704E-25
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.31972216297645E-28   1.45169437927409E-27
  5    7     5.00403198476728E-16   6.00483838172074E-15
  6    7     1.40850927815757E-06   1.83106206160484E-05
  7    7     1.17531919021526E-06   1.64544686630136E-05
  8    7     5.04978874945301E-07   7.57468312417952E-06
  9    7     4.66634649208958E-14   7.46615438734332E-13
 10    7     2.23907128619203E-13   3.80642118652645E-12
 11    7     4.59744529748062E-16   8.27540153546512E-15
 12    7     1.28277694800262E-16   2.43727620120497E-15
 13    7     1.42355879629150E-20   2.84711759258300E-19
 14    7     3.53571234578109E-22   7.42499592614028E-21
  5    8     8.03105953229059E-20   1.04403773919778E-18
  6    8     1.44029331365656E-05   2.01641063911918E-04
  7    8     7.88932899422598E-06   1.18339934913390E-04
  8    8     8.83892920565301E-06   1.41422867290448E-04
  9    8     3.61272449627448E-07   6.14163164366661E-06
 10    8     9.07242457091577E-09   1.63303642276484E-07
 11    8     1.01191859137028E-15   1.92264532360354E-14
 12    8     6.20383887641325E-17   1.24076777528265E-15
 13    8     8.63574981332243E-21   1.81350746079771E-19
 14    8     4.86386187335505E-22   1.07004961213811E-20
  5    9     6.90469070619445E-72   9.66656698867223E-71
  6    9     3.34786097561708E-17   5.02179146342562E-16
